Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:48:50, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4050     247.0       5.0     -16.7    0.6510      10.0      46.5
      4050     247.0       5.8     -12.0    0.7813       9.0      39.0
      4050     247.0       6.1      -3.5    0.9115      10.0      36.0
      4050     247.0       6.2      -0.2    1.0417       8.0      31.5
      4050     247.0       6.4       2.8    1.1719       9.0      27.0
      4050     247.0       6.4      -6.1    1.3021      15.0      21.0
      4050     247.0       8.4     330.7    1.4323      18.0      13.5
      4050     250.0      22.8     124.9   -0.7812      18.0      21.0
      4050     250.0      18.2     135.2   -0.6510      12.0      22.5
      4050     250.0       7.9     155.7   -0.5208       9.0      39.0
      4050     250.0       6.7     161.8   -0.3906       8.0      42.0
      4050     250.0      11.3     145.7   -0.2604       9.0      34.5
      4050     250.0       2.0     205.8   -0.1302      18.0      39.0
      4050     250.0       1.1     157.0    0.1302      12.0      48.0
      4050     250.0       3.5      39.1    0.2604      11.0      52.5
      4050     250.0       5.1      23.5    0.3906      10.0      55.5
      4050     250.0       6.1      12.1    0.5208      10.0      55.5
      4050     250.0       7.4      15.9    0.6510      10.0      54.0
      4050     250.0       7.6      11.1    0.7813      10.0      49.5
      4050     250.0       7.8       5.4    0.9115      11.0      45.0
      4050     250.0       8.0       3.0    1.0417      10.0      42.0
      4050     250.0       8.0       3.0    1.1719      10.0      37.5
      4050     250.0       8.3      -2.1    1.3021      10.0      33.0
      4050     250.0       9.0      -3.8    1.4323       9.0      30.0
      4050     250.0       9.4      -4.6    1.5625      10.0      27.0
      4050     250.0      10.2     -10.5    1.6927      10.0      22.5
      4050     250.0       8.8      -3.4    1.8229       8.0      19.5
      4050     250.0       6.8       9.8    1.9531       9.0      16.5
      4050     250.0       4.2      -7.7    2.0833      16.0      15.0
      4050     252.0      21.9     164.4   -1.0417      22.0      13.5
      4050     252.0       8.3      94.7   -0.9115       7.0      16.5
      4050     252.0      12.1     112.0   -0.7812      13.0      31.5
      4050     252.0      12.6     115.6   -0.6510      12.0      34.5
      4050     252.0      10.4     146.7   -0.5208      14.0      36.0
      4050     252.0       8.6     166.9   -0.3906       8.0      28.5
      4050     252.0      12.7     119.1   -0.2604      14.0      30.0
      4050     252.0       3.8     134.2   -0.1302      15.0      31.5
      4050     252.0      11.4     234.8    0.1302      18.0      34.5
      4050     252.0       4.1      40.4    0.2604      11.0      36.0
      4050     252.0       7.0       6.9    0.3906       9.0      42.0
      4050     252.0      10.5      -0.1    0.5208       7.0      43.5
      4050     252.0      10.7      20.6    0.6510      10.0      43.5
      4050     252.0      10.5      17.7    0.7813      11.0      40.5
      4050     252.0      10.4       1.3    0.9115      12.0      39.0
      4050     252.0      11.4      -1.0    1.0417      12.0      37.5
      4050     252.0      12.1       0.4    1.1719      11.0      36.0
      4050     252.0      11.6      -1.4    1.3021      12.0      33.0
      4050     252.0      11.7       0.3    1.4323      12.0      30.0
      4050     252.0      12.0       3.6    1.5625      11.0      27.0
      4050     252.0      12.4       2.8    1.6927      10.0      22.5
      4050     252.0      11.7       8.4    1.8229      11.0      16.5
      4050     252.0      13.2      -1.5    1.9531      12.0      13.5
      4050     255.0      17.8     147.9   -1.0417      12.0      18.0
      4050     255.0      19.3     141.2   -0.9115      15.0      18.0
      4050     255.0      15.6     111.0   -0.7812       7.0      24.0
      4050     255.0      14.8     107.9   -0.6510      13.0      27.0
      4050     255.0      16.7     131.9   -0.5208      17.0      30.0
      4050     255.0      15.3     154.9   -0.3906      22.0      27.0
      4050     255.0       8.5     186.9   -0.2604      30.0      21.0
      4050     255.0      28.5     165.1   -0.1302      21.0      13.5
      4050     255.0      23.6     208.2    0.1302      23.0      18.0
      4050     255.0      17.9     202.4    0.2604      23.0      22.5
      4050     255.0      22.1       3.4    0.3906      11.0      25.5
      4050     255.0      17.2      21.1    0.5208      10.0      28.5
      4050     255.0      15.9      39.8    0.6510      11.0      28.5
      4050     255.0      17.7      44.0    0.7813      14.0      22.5
      4050     255.0      11.0      13.1    0.9115      21.0      16.5
      4050     255.0      11.7       0.3    1.0417      17.0      18.0
      4050     255.0      16.4      -5.8    1.1719      26.0      15.0
      4050     255.0      15.4     -15.4    1.3021      25.0      13.5
      4100     242.0       5.9     308.8    1.3021      10.0      12.0
      4100     242.0       8.3     320.2    1.4323      11.0      12.0
      4100     245.0       7.1     231.9   -0.2604      15.0      18.0
      4100     245.0       8.3     210.1   -0.1302      13.0      24.0
      4100     245.0       0.6      85.4    0.1302      15.0      15.0
      4100     245.0       4.8      23.6    0.2604      18.0      15.0
      4100     245.0       5.7       1.9    0.3906      14.0      16.5
      4100     245.0       4.7      -9.5    0.5208       5.0      19.5
      4100     245.0       3.4      -7.5    0.6510       5.0      16.5
      4100     245.0       2.3      22.0    0.7813      10.0      15.0
      4100     245.0       5.6     293.3    1.1719      20.0      12.0
      4100     245.0       5.9     304.8    1.3021      14.0      12.0
      4100     245.0       6.9     311.8    1.4323       6.0      13.5
      4100     245.0       7.1     298.3    1.5625       9.0      15.0
      4100     247.0       4.6      90.5   -0.6510       2.0      13.5
      4100     247.0       8.6     194.1   -0.5208      14.0      30.0
      4100     247.0       9.1     190.4   -0.3906      12.0      39.0
      4100     247.0      12.0     166.8   -0.2604      10.0      33.0
      4100     247.0       6.4     196.2   -0.1302      11.0      34.5
      4100     247.0       0.7      10.7    0.1302      12.0      33.0
      4100     247.0       2.0     108.2    0.2604       9.0      33.0
      4100     247.0       2.7      38.7    0.3906      11.0      34.5
      4100     247.0       4.1     -15.2    0.5208      12.0      37.5
      4100     247.0       5.4     321.1    0.6510      12.0      34.5
      4100     247.0       5.8     329.7    0.7813      13.0      27.0
      4100     247.0       5.2     -16.9    0.9115      14.0      22.5
      4100     247.0       5.5     -19.2    1.0417      14.0      18.0
      4100     247.0       5.6     327.5    1.1719      10.0      18.0
      4100     247.0       5.8     320.3    1.3021      11.0      18.0
      4100     247.0       6.9     321.5    1.4323      12.0      16.5
      4100     247.0       9.4     304.9    1.5625      17.0      12.0
      4100     250.0       6.6     134.0   -0.7812       6.0      16.5
      4100     250.0      12.9     103.2   -0.6510       5.0      25.5
      4100     250.0       9.1     178.4   -0.5208      12.0      34.5
      4100     250.0      11.7     207.8   -0.3906      17.0      42.0
      4100     250.0       8.2     150.5   -0.2604      13.0      40.5
      4100     250.0       6.9     141.5   -0.1302      13.0      37.5
      4100     250.0       3.9     244.3    0.1302      13.0      40.5
      4100     250.0       5.4     306.0    0.2604      15.0      46.5
      4100     250.0       9.3     -17.3    0.3906       7.0      40.5
      4100     250.0       5.8     318.6    0.5208      14.0      48.0
      4100     250.0       8.2     291.1    0.6510      18.0      45.0
      4100     250.0       5.7     323.9    0.7813      17.0      37.5
      4100     250.0       8.8      32.3    0.9115      13.0      31.5
      4100     250.0      13.8      38.0    1.0417      10.0      28.5
      4100     250.0      13.2      41.2    1.1719      13.0      24.0
      4100     252.0       2.8     -15.4   -1.9531       3.0      12.0
      4100     252.0       2.5     -10.0   -1.8229       0.0      12.0
      4100     252.0      24.0     133.3   -0.9115       5.0      13.5
      4100     252.0      15.7     123.1   -0.7812       9.0      22.5
      4100     252.0      13.1     112.0   -0.6510       9.0      30.0
      4100     252.0       6.8     155.5   -0.5208      11.0      33.0
      4100     252.0      33.2      96.1   -0.3906      17.0      30.0
      4100     252.0      12.7     118.0   -0.2604      12.0      40.5
      4100     252.0       7.8     144.6   -0.1302      10.0      36.0
      4100     252.0       0.8     171.0    0.1302       9.0      34.5
      4100     252.0       4.8     319.3    0.2604      12.0      43.5
      4100     252.0      12.0     230.0    0.3906       1.0      36.0
      4100     252.0      16.2     -22.3    0.5208      21.0      37.5
      4100     252.0      31.7      79.0    0.6510      15.0      33.0
      4100     252.0      13.0      22.6    0.7813      10.0      40.5
      4100     252.0      14.0       2.2    0.9115       9.0      42.0
      4100     252.0      14.3       1.6    1.0417       8.0      40.5
      4100     252.0      14.7       2.6    1.1719       8.0      39.0
      4100     252.0      15.3       3.9    1.3021       8.0      34.5
      4100     252.0      15.0       0.4    1.4323       9.0      31.5
      4100     252.0      14.0      -1.9    1.5625      10.0      28.5
      4100     252.0      12.0      -4.0    1.6927      10.0      25.5
      4100     252.0      12.0       0.8    1.8229       9.0      19.5
      4100     255.0      30.7      93.6   -0.7812       1.0      19.5
      4100     255.0      23.3      96.7   -0.6510       5.0      25.5
      4100     255.0       9.3     109.6   -0.5208      14.0      27.0
      4100     255.0      10.2     141.2   -0.3906      12.0      33.0
      4100     255.0      11.3     154.2   -0.2604      11.0      30.0
      4100     255.0      11.4     130.9   -0.1302      16.0      21.0
      4100     255.0       5.3     -10.9    0.2604      11.0      27.0
      4100     255.0      13.4       4.3    0.3906       7.0      27.0
      4100     255.0      18.5      -7.1    0.5208      25.0      30.0
      4100     255.0      32.0      -3.9    0.6510      56.0      16.5
      4100     255.0      13.5       8.5    0.7813       2.0      28.5
      4100     255.0      14.5       6.2    0.9115       7.0      33.0
      4100     255.0      15.3       3.9    1.0417       6.0      31.5
      4100     255.0      15.5       5.7    1.1719       8.0      28.5
      4100     255.0      16.4       7.1    1.3021       9.0      25.5
      4100     255.0      16.8       4.1    1.4323      10.0      22.5
      4100     255.0      13.6       4.6    1.5625      13.0      18.0
      4100     255.0      10.2      -3.9    1.6927      11.0      19.5
      4100     255.0       9.8     -11.0    1.8229       8.0      16.5
      4100     255.0       9.9     -17.6    1.9531       2.0      12.0
      4100     257.0      27.3     139.5   -1.1719      16.0      13.5
      4100     257.0      24.7     135.4   -1.0417       9.0      22.5
      4100     257.0      23.0     133.2   -0.9115       9.0      22.5
      4100     257.0      19.2     128.4   -0.7812      12.0      30.0
      4100     257.0      20.2     123.8   -0.6510      14.0      33.0
      4100     257.0      23.7     117.2   -0.5208      16.0      28.5
      4100     257.0      28.7     107.9   -0.3906      14.0      22.5
      4100     257.0       9.0     105.3    0.2604      21.0      21.0
      4100     257.0      10.5     102.7    0.3906      26.0      19.5
      4100     257.0      12.1      25.7    0.9115      22.0      13.5
      4100     257.0       7.4       8.7    1.0417      12.0      13.5
      4150     247.0      11.8     230.6   -0.2604      11.0      21.0
      4150     247.0       7.0     211.6   -0.1302      11.0      25.5
      4150     247.0       4.6     244.7    0.1302      11.0      22.5
      4150     247.0       4.3     272.5    0.2604       6.0      19.5
      4150     247.0       1.2     310.4    0.3906       4.0      16.5
      4150     250.0       7.2     251.4   -0.6510       6.0      15.0
      4150     250.0       6.3     204.4   -0.5208       9.0      25.5
      4150     250.0       6.8     208.6   -0.3906      15.0      33.0
      4150     250.0       5.6     239.4   -0.2604      12.0      31.5
      4150     250.0       2.5      25.0   -0.1302       5.0      28.5
      4150     250.0       3.1     308.9    0.1302      11.0      34.5
      4150     250.0       4.2     292.0    0.2604      10.0      37.5
      4150     250.0       5.5      68.9    0.3906       5.0      19.5
      4150     250.0       6.0     324.7    0.5208       6.0      34.5
      4150     250.0       5.7     -21.1    0.6510       6.0      33.0
      4150     250.0       4.2      11.4    0.7813       9.0      25.5
      4150     250.0       3.9     311.7    0.9115      12.0      15.0
      4150     252.0       6.8      -0.6   -0.6510      25.0      19.5
      4150     252.0       6.9      76.2   -0.5208      23.0      21.0
      4150     252.0      14.6     118.2   -0.3906      20.0      27.0
      4150     252.0       7.1     140.5   -0.2604      10.0      33.0
      4150     252.0       5.4      93.6   -0.1302       4.0      34.5
      4150     252.0      12.3      43.9    0.1302       0.0      30.0
      4150     252.0      11.9     318.9    0.2604       2.0      33.0
      4150     252.0       7.7      -7.6    0.5208       9.0      36.0
      4150     252.0       8.1       1.2    0.6510       7.0      37.5
      4150     252.0       4.3      57.1    0.7813       9.0      28.5
      4150     252.0      33.5      13.0    0.9115      23.0      19.5
      4150     252.0      18.6      11.3    1.0417      13.0      25.5
      4150     252.0      16.4       7.1    1.1719      13.0      25.5
      4150     252.0      14.8       0.7    1.3021      12.0      24.0
      4150     252.0      15.3       0.8    1.4323       9.0      21.0
      4150     252.0      15.1      -0.5    1.5625       5.0      16.5
      4150     252.0      14.4      -4.1    1.6927       9.0      13.5
      4150     255.0      17.9     270.4   -0.7812      64.0      15.0
      4150     255.0      23.5     278.1   -0.6510      64.0      19.5
      4150     255.0      37.7     129.1   -0.5208      38.0      19.5
      4150     255.0      35.5     101.4   -0.2604       8.0      19.5
      4150     255.0      34.8     242.8   -0.1302      50.0      24.0
      4150     255.0       8.0     241.7    0.1302      24.0      25.5
      4150     255.0      21.6       0.7    0.2604       8.0      25.5
      4150     255.0      37.9     292.4    0.3906      32.0      22.5
      4150     255.0      13.5      12.5    0.5208      12.0      31.5
      4150     255.0      12.7       7.7    0.6510      10.0      31.5
      4150     255.0      12.4     239.2    0.7813      58.0      19.5
      4150     255.0      11.9       0.0    0.9115      24.0      28.5
      4150     255.0      12.1       0.4    1.0417      21.0      30.0
      4150     255.0      11.7      -2.5    1.1719      21.0      27.0
      4150     255.0      11.6      -6.3    1.3021      18.0      25.5
      4150     255.0      12.4      -6.5    1.4323      18.0      22.5
      4150     255.0      13.8      -4.1    1.5625      15.0      19.5
      4150     255.0      16.0       0.3    1.6927      12.0      15.0
      4150     257.0      17.1     116.9   -0.7812       7.0      15.0
      4150     257.0      19.2     123.2   -0.6510       9.0      21.0
      4150     257.0      29.8     107.3   -0.5208       5.0      15.0
      4150     257.0      22.9     111.7   -0.3906      36.0      16.5
      4150     257.0       5.8      59.7    0.5208       7.0      15.0
      4150     257.0      13.9      42.5    0.6510      10.0      19.5
      4150     257.0      34.5      33.6    0.7813      24.0      16.5
      4200     247.0       7.9     259.1   -0.3906      10.0      13.5
      4200     247.0       7.2     229.0   -0.2604      12.0      16.5
      4200     247.0      10.2     190.1   -0.1302      20.0      15.0
      4200     250.0       6.3     185.1   -0.5208       9.0      22.5
      4200     250.0       6.6     208.9   -0.3906      11.0      30.0
      4200     250.0       7.6     234.3   -0.2604      16.0      27.0
      4200     250.0       9.0     261.3   -0.1302      23.0      22.5
      4200     250.0       5.6     241.3    0.1302      14.0      28.5
      4200     250.0       6.0     236.4    0.2604      12.0      28.5
      4200     250.0       5.1     144.5    0.3906      22.0      24.0
      4200     250.0       6.2      44.3    0.5208       8.0      27.0
      4200     250.0       5.8      59.7    0.6510      16.0      19.5
      4200     252.0       9.2     296.9   -0.6510      25.0      19.5
      4200     252.0      11.1     249.9   -0.5208      34.0      19.5
      4200     252.0      19.8     243.7   -0.3906      55.0      19.5
      4200     252.0       3.8     143.0   -0.2604       5.0      30.0
      4200     252.0       4.9     209.7   -0.1302       0.0      25.5
      4200     252.0       2.6     169.1    0.1302      16.0      31.5
      4200     252.0      13.1     272.1    0.2604      15.0      28.5
      4200     252.0       4.5      57.5    0.3906      11.0      34.5
      4200     252.0       4.0      33.3    0.5208      12.0      37.5
      4200     252.0       7.2      37.8    0.6510      14.0      33.0
      4200     252.0      11.3      19.3    0.7813       3.0      21.0
      4200     252.0      10.6     -11.9    0.9115       2.0      19.5
      4200     252.0      12.4     -20.4    1.0417       5.0      19.5
      4200     252.0      16.4     -22.3    1.1719       1.0      15.0
      4200     252.0      17.0     -19.2    1.3021       2.0      13.5
      4200     255.0       9.7      93.1   -0.6510       9.0      22.5
      4200     255.0      26.9      78.1   -0.5208       4.0      21.0
      4200     255.0       9.9     101.3   -0.3906      14.0      28.5
      4200     255.0       9.9     130.4   -0.2604      19.0      27.0
      4200     255.0      26.1     124.8   -0.1302      52.0      19.5
      4200     255.0      18.3     108.7    0.1302       0.0      22.5
      4200     255.0      12.9      44.1    0.2604       5.0      30.0
      4200     255.0      13.5      46.8    0.3906      13.0      24.0
      4200     255.0      26.5     327.5    0.5208      29.0      25.5
      4200     255.0      14.8      25.1    0.6510      38.0      27.0
      4200     255.0      17.7      21.2    0.7813      17.0      31.5
      4200     255.0      15.3       3.0    0.9115       2.0      33.0
      4200     255.0      14.5      -0.4    1.0417       2.0      33.0
      4200     255.0      14.9      -2.5    1.1719       1.0      30.0
      4200     255.0      15.1      -4.3    1.3021       2.0      28.5
      4200     255.0      14.8      -1.6    1.4323       3.0      24.0
      4200     255.0      14.0       0.5    1.5625       2.0      19.5
      4200     255.0      14.7       2.6    1.6927       4.0      15.0
      4200     257.0       8.3     136.2   -0.5208      21.0      22.5
      4200     257.0      10.7     131.3   -0.3906      18.0      27.0
      4200     257.0      14.7     118.7   -0.2604       6.0      22.5
      4200     257.0      13.4      19.8    0.3906      18.0      19.5
      4200     257.0      15.1     335.6    0.5208      18.0      19.5
      4200     257.0      32.0      23.7    0.7813      35.0      21.0
      4200     257.0      20.7      12.0    0.9115      29.0      21.0
      4200     260.0      10.2     102.4   -0.7812      31.0      12.0
      4200     260.0      16.6     113.8   -0.6510      16.0      21.0
      4200     260.0      16.8     116.1   -0.5208      12.0      22.5
      4200     260.0      22.1     106.8   -0.3906       7.0      15.0
      4250     250.0      27.1      45.9   -0.6510      26.0      16.5
      4250     250.0       9.0      41.5   -0.5208       9.0      19.5
      4250     250.0      21.2     275.6   -0.2604       9.0      19.5
      4250     250.0      25.2     170.1   -0.1302      47.0      16.5
      4250     250.0       6.4     186.5    0.1302       6.0      16.5
      4250     250.0       3.2      57.0    0.2604      10.0      18.0
      4250     250.0      12.0      50.0    0.3906       0.0      21.0
      4250     250.0      23.6      46.8    0.5208      28.0      21.0
      4250     252.0      24.8      39.7   -0.6510      16.0      18.0
      4250     252.0       4.7      97.6   -0.5208       3.0      22.5
      4250     252.0       1.9     325.7   -0.3906      19.0      24.0
      4250     252.0       7.1     116.2   -0.2604      27.0      21.0
      4250     252.0       3.9     194.4   -0.1302      12.0      28.5
      4250     252.0       5.7     100.2    0.1302       6.0      28.5
      4250     252.0       2.2      87.0    0.2604      13.0      34.5
      4250     252.0       1.9      50.3    0.3906      13.0      42.0
      4250     252.0       2.9      27.2    0.5208      11.0      42.0
      4250     252.0       4.0      42.8    0.6510      13.0      34.5
      4250     252.0       9.1      43.0    0.7813      13.0      21.0
      4250     252.0      12.8       1.0    0.9115       9.0      19.5
      4250     252.0      10.1      -1.6    1.0417       8.0      19.5
      4250     252.0      10.5       3.1    1.1719       7.0      16.5
      4250     252.0      11.4       7.3    1.3021      15.0      13.5
      4250     255.0      33.1     264.5   -0.9115      45.0      15.0
      4250     255.0      30.3     270.6   -0.7812      51.0      19.5
      4250     255.0      28.4     291.7   -0.6510      29.0      21.0
      4250     255.0       3.1     296.8   -0.5208      23.0      25.5
      4250     255.0       5.5     158.9   -0.3906      12.0      33.0
      4250     255.0      10.2     188.7   -0.2604       9.0      30.0
      4250     255.0      21.0      -4.7   -0.1302       1.0      24.0
      4250     255.0       8.5      79.5    0.1302      10.0      21.0
      4250     255.0      15.8      78.6    0.2604      18.0      27.0
      4250     255.0       5.3      33.3    0.3906      15.0      34.5
      4250     255.0       3.9      -3.7    0.5208      16.0      40.5
      4250     255.0       2.2     227.0    0.6510      26.0      33.0
      4250     255.0      21.6      -8.8    0.7813       3.0      30.0
      4250     255.0      13.6      -6.3    0.9115       7.0      34.5
      4250     255.0      12.7      -7.7    1.0417       9.0      33.0
      4250     255.0      12.9      -5.3    1.1719      10.0      31.5
      4250     255.0      13.0      -3.8    1.3021      10.0      27.0
      4250     255.0      12.8      -8.8    1.4323      10.0      24.0
      4250     255.0      13.9     -10.6    1.5625       9.0      19.5
      4250     255.0      13.2      -9.2    1.6927       9.0      16.5
      4250     257.0      18.2     114.1   -0.3906       9.0      27.0
      4250     257.0      13.0     121.3   -0.2604      13.0      22.5
      4250     257.0      13.7     192.6   -0.1302      22.0      22.5
      4250     257.0      13.0     217.9    0.1302      23.0      21.0
      4250     257.0      17.6     334.0    0.2604      37.0      19.5
      4250     257.0       8.4      -3.8    0.3906       4.0      21.0
      4250     257.0       8.1       1.2    0.5208      13.0      24.0
      4250     257.0      17.0      22.5    0.6510      34.0      18.0
      4250     257.0      19.7      14.6    0.7813       8.0      24.0
      4250     257.0      15.5      -1.1    0.9115       9.0      24.0
      4250     257.0      13.8     -23.0    1.0417      21.0      22.5
      4250     257.0      12.9     330.4    1.1719      25.0      19.5
      4250     257.0      14.2     330.3    1.3021      28.0      18.0
      4250     260.0      15.7     136.9   -1.0417      11.0      16.5
      4250     260.0      15.3     130.1   -0.9115      12.0      19.5
      4250     260.0      17.4     119.9   -0.7812      10.0      21.0
      4250     260.0      18.0     123.5   -0.6510       8.0      21.0
      4250     260.0      19.6     127.7   -0.5208      14.0      22.5
      4250     260.0      17.5     210.3   -0.2604      12.0      12.0
      4250     260.0      22.5     218.9   -0.1302       4.0      13.5
      4250     260.0      21.9     220.9    0.1302       5.0      13.5
      4250     260.0      11.3      51.8    0.5208      24.0      13.5
      4250     260.0      13.9      50.7    0.6510       6.0      21.0
      4250     260.0      16.5      51.2    0.7813       4.0      18.0
      4000     242.0       2.2     177.0   -0.2604      20.0      13.5
      4000     245.0       2.9     142.1   -0.3906      13.0      24.0
      4000     245.0       8.8     199.4   -0.2604      13.0      33.0
      4000     245.0      10.3     207.9   -0.1302      13.0      33.0
      4000     245.0       4.8     165.8    0.1302      13.0      30.0
      4000     245.0       7.4      78.6    0.2604      14.0      28.5
      4000     245.0       0.9     103.9    0.3906      15.0      34.5
      4000     245.0       1.2     195.7    0.5208      14.0      31.5
      4000     245.0       4.7     177.6    0.9115      12.0      22.5
      4000     245.0       3.8     168.3    1.0417      12.0      22.5
      4000     247.0       3.7     148.5   -1.3021      12.0      30.0
      4000     247.0       7.6     152.8   -1.0417      12.0      30.0
      4000     247.0       6.1     119.4   -0.9115      12.0      33.0
      4000     247.0       4.8      99.5   -0.7812      11.0      31.5
      4000     247.0       7.2     108.9   -0.5208      18.0      30.0
      4000     247.0       6.5     158.6   -0.3906      14.0      42.0
      4000     247.0       6.6     169.9   -0.2604      12.0      45.0
      4000     247.0       6.1     163.9   -0.1302      10.0      40.5
      4000     247.0       7.7      91.1    0.1302       7.0      33.0
      4000     247.0      10.4      63.9    0.2604      22.0      37.5
      4000     247.0       6.3      75.4    0.3906      15.0      45.0
      4000     247.0       2.6     161.1    0.5208      14.0      45.0
      4000     247.0      10.7     187.1    0.6510       7.0      33.0
      4000     247.0       5.6     149.4    0.9115      12.0      31.5
      4000     247.0       6.1     119.4    1.0417      13.0      33.0
      4000     247.0       4.8      99.5    1.1719      11.0      31.5
      4000     250.0       4.6      73.9   -1.0417      12.0      27.0
      4000     250.0       6.5      92.1   -0.9115      12.0      31.5
      4000     250.0      13.2     166.7   -0.3906      13.0      33.0
      4000     250.0      10.1     143.2   -0.2604      12.0      37.5
      4000     250.0       6.4     110.8   -0.1302      10.0      37.5
      4000     250.0       7.7      56.0    0.1302      11.0      36.0
      4000     250.0       3.9      92.4    0.2604      16.0      36.0
      4000     250.0       7.2      55.1    0.3906      15.0      43.5
      4000     250.0       9.2     -12.6    0.6510      14.0      39.0
      4000     250.0      12.8      -0.9    0.7813      14.0      40.5
      4000     250.0      15.4      -5.4    0.9115       9.0      36.0
      4000     250.0       9.8       6.5    1.0417      10.0      37.5
      4000     250.0       6.5      24.3    1.1719      12.0      36.0
      4000     252.0      19.7     143.8   -0.6510      25.0      22.5
      4000     252.0       7.0     119.5   -0.5208      20.0      22.5
      4000     252.0       8.2     104.7   -0.3906      16.0      25.5
      4000     252.0       7.6     286.1   -0.1302      21.0      24.0
      4000     252.0       5.6     -15.4    0.1302       6.0      24.0
      4000     252.0      14.1     -10.1    0.3906       8.0      28.5
      4000     252.0      13.0     -19.7    0.5208      24.0      28.5
      4000     252.0      11.7       4.4    0.6510      14.0      36.0
      4000     252.0      12.6       3.2    0.7813      12.0      37.5
      4000     252.0      14.7      -0.7    0.9115      13.0      33.0
      4000     252.0      15.8      -2.2    1.0417      10.0      30.0
      4000     252.0      11.7      -2.5    1.1719       5.0      24.0
      4000     252.0       8.5      21.1    1.3021      12.0      24.0
      4000     252.0      11.9       2.8    1.4323      12.0      21.0
      4000     252.0       4.5      40.4    1.9531      15.0      21.0
      4000     252.0       2.3     128.4    2.0833      14.0      21.0
      4000     255.0      21.5     135.4   -1.6927      23.0      19.5
      4000     255.0      14.9     132.7   -1.5625      12.0      19.5
      4000     255.0      16.7     136.8   -1.4323      10.0      19.5
      4000     255.0      19.1     108.0   -0.9115       9.0      21.0
      4000     255.0      16.5     135.1   -0.7812      12.0      30.0
      4000     255.0      16.2     128.1   -0.6510      12.0      34.5
      4000     255.0      16.2     134.0   -0.5208      18.0      27.0
      4050     245.0       8.5     193.1   -1.3021      17.0      12.0
      4050     245.0       8.6     179.7   -1.1719      15.0      13.5
      4050     245.0       9.2     182.0   -1.0417      16.0      16.5
      4050     245.0       7.4     182.3   -0.9115       9.0      16.5
      4050     245.0       4.1     164.8   -0.7812       5.0      15.0
      4050     245.0       3.8     179.8   -0.6510       9.0      16.5
      4050     245.0       6.8     192.0   -0.5208       9.0      16.5
      4050     245.0      11.3     195.4   -0.2604       9.0      25.5
      4050     245.0       9.5     195.7   -0.1302      12.0      28.5
      4050     245.0       5.4     192.3    0.1302      11.0      28.5
      4050     245.0       4.7     166.1    0.2604       8.0      24.0
      4050     245.0       7.6     191.1    0.6510       5.0      13.5
      4050     245.0       5.5     221.3    0.7813      10.0      16.5
      4050     245.0       4.3     182.5    0.9115       8.0      16.5
      4050     245.0       6.4     170.2    1.0417       7.0      18.0
      4050     245.0       6.0     174.9    1.1719      12.0      15.0
      4050     245.0       5.5     178.5    1.3021      14.0      13.5
      4050     247.0       7.8     120.7   -0.9115      12.0      27.0
      4050     247.0       4.4     161.8   -0.7812      12.0      25.5
      4050     247.0       4.2     191.4   -0.6510      12.0      30.0
      4050     247.0       5.0     150.7   -0.5208       5.0      25.5
      4050     247.0       9.7     203.6   -0.3906      13.0      36.0
      4050     247.0      10.3     201.3   -0.2604      12.0      37.5
      4050     247.0       6.9     147.8   -0.1302      12.0      40.5
      4050     247.0       5.8     187.7    0.1302      14.0      39.0
      4050     247.0       6.1     115.7    0.2604       7.0      36.0
      4050     247.0       5.4       1.0    0.3906      23.0      34.5
      4050     247.0       4.2      22.0    0.5208      16.0      40.5
      4050     247.0       8.5     332.0    0.6510      17.0      28.5
      4050     247.0       1.7     169.5    0.7813      12.0      33.0
      4050     247.0       5.9     185.2    0.9115      10.0      28.5
      4050     247.0       9.7     133.4    1.0417       8.0      25.5
      4050     247.0       3.3     123.3    1.1719      13.0      27.0
      4050     247.0       2.5      93.6    1.3021      13.0      27.0
      4050     250.0       6.4     147.0   -0.1302      12.0      43.5
      4050     250.0       7.5     148.5    0.1302      19.0      37.5
      4050     250.0       8.3     101.1    0.2604      13.0      39.0
      4050     250.0       9.0      24.5    0.5208      23.0      42.0
      4050     250.0      12.9      18.5    0.6510      14.0      43.5
      4050     250.0      14.9       2.9    0.7813      11.0      42.0
      4050     252.0       8.0      15.5   -1.6927      11.0      28.5
      4050     252.0      13.1       2.1   -1.5625      13.0      27.0
      4050     252.0       7.4     134.9   -0.7812      15.0      30.0
      4050     252.0       4.8      73.6   -0.6510      14.0      31.5
      4050     252.0       8.0      63.0   -0.5208       5.0      30.0
      4050     252.0      10.1      -5.9   -0.3906       6.0      28.5
      4050     252.0       8.3     159.6   -0.2604      11.0      33.0
      4050     252.0      13.3      27.1    0.5208      11.0      37.5
      4050     252.0      11.3      15.4    0.6510      12.0      43.5
      4050     252.0      11.8       3.2    0.7813      12.0      45.0
      4050     252.0      14.1      -4.6    0.9115      12.0      39.0
      4050     252.0      13.7       7.0    1.0417      11.0      34.5
      4050     252.0      14.4      -8.8    1.3021      15.0      28.5
      4050     252.0      14.1       4.6    1.4323      15.0      28.5
      4050     252.0      10.2      17.6    1.5625      14.0      28.5
