2012.06.16 (168) 09:52:41.000
Station name: Zhong Shan
URSI code: ZS36R
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 3.050  240.0  90  30  54   0.781   0.0   0.0  239
 3.050  242.5  90  30  57   0.781   0.0   0.0  242
 3.050  245.0  90  30  48   0.781   0.0   0.0  242
 3.050  475.0  90  30  39   0.781   0.0   0.0  469
 3.050  235.0 -90  30  54   0.781  90.0  30.0  235
 3.050  237.5 -90  30  60   0.781  90.0  30.0  235
 3.050  240.0 -90  30  51   0.781  30.0  30.0  239
 3.050  242.5 -90  30  57   0.781  30.0  30.0  242
 3.050  245.0 -90  30  48   0.781  30.0  30.0  242
 3.100  235.0  90  30  54   0.781   0.0   0.0  235
 3.100  237.5  90  30  63   0.781   0.0   0.0  236
 3.100  240.0  90  30  57   0.781   0.0   0.0  238
 3.100  242.5  90  30  60   0.781 150.0  30.0  243
 3.100  245.0  90  30  63   0.781 150.0  30.0  243
 3.100  472.5  90  30  39   0.781   0.0   0.0  471
 3.100  235.0 -90  30  51   0.781  90.0  30.0  235
 3.100  237.5 -90  30  63   0.781  90.0  30.0  236
 3.100  240.0 -90  30  57   0.781  90.0  30.0  237
 3.100  242.5 -90  30  54   0.781  90.0  30.0  243
 3.100  245.0 -90  30  60   0.781  30.0  30.0  243
 3.100  472.5 -90  30  39   0.781  90.0  30.0  470
 3.150  235.0  90  30  60   0.781   0.0   0.0  235
 3.150  237.5  90  30  66   0.781   0.0   0.0  236
 3.150  240.0  90  30  57   0.781   0.0   0.0  237
 3.150  242.5  90  30  60   0.781   0.0   0.0  242
 3.150  245.0  90  30  54   0.781  90.0  30.0  241
 3.150  472.5  90  30  42   0.781 150.0  30.0  471
 3.150  475.0  90  30  42   0.781   0.0   0.0  471
 3.150  477.5  90  30  39   2.344   0.0   0.0  476
 3.150  235.0 -90  30  54   0.781  90.0  30.0  235
 3.150  237.5 -90  30  63   0.781  90.0  30.0  236
 3.150  240.0 -90  30  54   0.781  90.0  30.0  236
 3.150  242.5 -90  30  60   0.781  90.0  30.0  242
 3.150  245.0 -90  30  54   0.781  90.0  30.0  241
 3.150  472.5 -90  30  42   0.781  90.0  30.0  471
 3.150  475.0 -90  30  42   0.781  90.0  30.0  473
 3.200  235.0  90  30  57   0.781   0.0   0.0  235
 3.200  237.5  90  30  66   0.781   0.0   0.0  235
 3.200  240.0  90  30  57   0.781   0.0   0.0  238
 3.200  242.5  90  30  54   0.781   0.0   0.0  242
 3.200  245.0  90  30  66   0.781 150.0  30.0  244
 3.200  247.5  90  30  54  -0.781 150.0  30.0  245
 3.200  475.0  90  30  39   0.781   0.0   0.0  475
 3.200  477.5  90  30  39   0.781   0.0   0.0  475
 3.200  235.0 -90  30  54   0.781  90.0  30.0  235
 3.200  237.5 -90  30  63   0.781  90.0  30.0  235
 3.200  240.0 -90  30  57   0.781  90.0  30.0  239
 3.200  242.5 -90  30  54   0.781  90.0  30.0  243
 3.200  245.0 -90  30  63   0.781  90.0  30.0  244
 3.200  247.5 -90  30  54  -0.781  90.0  30.0  245
 3.200  475.0 -90  30  39   0.781  90.0  30.0  473
 3.200  477.5 -90  30  39   0.781  90.0  30.0  474
 3.250  235.0  90  30  42   0.781   0.0   0.0  236
 3.250  237.5  90  30  57   0.781   0.0   0.0  237
 3.250  240.0  90  30  57   0.781   0.0   0.0  238
 3.250  242.5  90  30  42   0.781   0.0   0.0  238
 3.250  245.0  90  30  54   0.781   0.0   0.0  244
 3.250  247.5  90  30  48   0.781 150.0  30.0  247
 3.250  250.0  90  30  42  -0.781 150.0  30.0  249
 3.250  475.0  90  30  42   0.781 330.0  30.0  474
 3.250  477.5  90  30  42   0.781   0.0   0.0  474
 3.250  237.5 -90  30  57   0.781  90.0  30.0  238
 3.250  240.0 -90  30  60   0.781  90.0  30.0  238
 3.250  242.5 -90  30  45   0.781  30.0  30.0  240
 3.250  245.0 -90  30  51   0.781  90.0  30.0  244
 3.250  247.5 -90  30  48  -0.781  90.0  30.0  247
 3.250  475.0 -90  30  39   2.344  90.0  30.0  475
 3.250  477.5 -90  30  39   0.781  30.0  30.0  472
 3.300  237.5  90  30  63   0.781   0.0   0.0  237
 3.300  240.0  90  30  63   0.781   0.0   0.0  238
 3.300  242.5  90  30  54   0.781   0.0   0.0  242
 3.300  245.0  90  30  54   0.781   0.0   0.0  244
 3.300  247.5  90  30  54   0.781 150.0  30.0  247
 3.300  237.5 -90  30  63   0.781  90.0  30.0  237
 3.300  240.0 -90  30  63   0.781  90.0  30.0  238
 3.300  242.5 -90  30  57   0.781  90.0  30.0  241
 3.300  245.0 -90  30  54  -0.781  90.0  30.0  243
 3.300  247.5 -90  30  51   0.781  90.0  30.0  247
 3.300  477.5 -90  30  39   0.781  90.0  30.0  474
 3.350  237.5  90  30  60   0.781   0.0   0.0  237
 3.350  240.0  90  30  48   0.781  30.0  30.0  237
 3.350  245.0  90  30  51   0.781   0.0   0.0  244
 3.350  247.5  90  30  57   0.781 150.0  30.0  246
 3.350  250.0  90  30  48   0.781 150.0  30.0  249
 3.350  252.5  90  30  45  -0.781 150.0  30.0  250
 3.350  475.0  90  30  39   2.344   0.0   0.0  472
 3.350  477.5  90  30  45   0.781   0.0   0.0  475
 3.350  480.0  90  30  39   0.781   0.0   0.0  477
 3.350  237.5 -90  30  60   0.781  90.0  30.0  237
 3.350  240.0 -90  30  57   0.781  30.0  30.0  238
 3.350  245.0 -90  30  54   0.781  90.0  30.0  244
 3.350  247.5 -90  30  57   0.781  90.0  30.0  246
 3.350  250.0 -90  30  48   0.781  90.0  30.0  247
 3.350  252.5 -90  30  48  -0.781  90.0  30.0  251
 3.350  477.5 -90  30  45   0.781  90.0  30.0  475
 3.350  480.0 -90  30  39   0.781  90.0  30.0  478
 3.400  237.5  90  30  60   0.781   0.0   0.0  237
 3.400  240.0  90  30  63   0.781   0.0   0.0  238
 3.400  242.5  90  30  51   0.781   0.0   0.0  240
 3.400  245.0  90  30  48  -0.781   0.0   0.0  245
 3.400  247.5  90  30  57   0.781 150.0  30.0  247
 3.400  250.0  90  30  48   0.781 150.0  30.0  248
 3.400  477.5  90  30  48   0.781   0.0   0.0  474
 3.400  480.0  90  30  39   0.781   0.0   0.0  475
 3.400  237.5 -90  30  60   0.781  90.0  30.0  237
 3.400  240.0 -90  30  63   0.781  90.0  30.0  238
 3.400  242.5 -90  30  51   0.781  90.0  30.0  241
 3.400  245.0 -90  30  51  -0.781  90.0  30.0  244
 3.400  247.5 -90  30  57   0.781  90.0  30.0  247
 3.400  250.0 -90  30  48   0.781  90.0  30.0  246
 3.400  475.0 -90  30  39   0.781  90.0  30.0  475
 3.400  477.5 -90  30  45   0.781  90.0  30.0  475
 3.400  480.0 -90  30  39   0.781  90.0  30.0  477
 3.450  240.0  90  30  60   0.781   0.0   0.0  239
 3.450  242.5  90  30  54   0.781   0.0   0.0  240
 3.450  245.0  90  30  45  -0.781   0.0   0.0  242
 3.450  247.5  90  30  45  -0.781   0.0   0.0  244
 3.450  250.0  90  30  51  -0.781   0.0   0.0  248
 3.450  477.5  90  30  39   0.781   0.0   0.0  475
 3.450  480.0  90  30  42   0.781   0.0   0.0  477
 3.450  240.0 -90  30  63   0.781  90.0  30.0  239
 3.450  242.5 -90  30  57   0.781  90.0  30.0  240
 3.450  245.0 -90  30  51  -0.781  90.0  30.0  244
 3.450  247.5 -90  30  51  -0.781  90.0  30.0  245
 3.450  250.0 -90  30  51  -0.781  90.0  30.0  249
 3.450  477.5 -90  30  39   2.344  90.0  30.0  476
 3.450  480.0 -90  30  39   0.781  90.0  30.0  477
 3.500  237.5  90  30  54   0.781   0.0   0.0  237
 3.500  240.0  90  30  60   0.781   0.0   0.0  238
 3.500  242.5  90  30  60   0.781   0.0   0.0  241
 3.500  245.0  90  30  51   0.781   0.0   0.0  242
 3.500  247.5  90  30  57  -0.781   0.0   0.0  247
 3.500  250.0  90  30  51  -0.781 150.0  30.0  250
 3.500  252.5  90  30  57  -0.781 150.0  30.0  252
 3.500  237.5 -90  30  54   0.781  90.0  30.0  238
 3.500  240.0 -90  30  57   0.781  90.0  30.0  238
 3.500  242.5 -90  30  60   0.781  90.0  30.0  241
 3.500  245.0 -90  30  51   0.781  90.0  30.0  242
 3.500  247.5 -90  30  57  -0.781  90.0  30.0  247
 3.500  250.0 -90  30  51  -0.781  90.0  30.0  250
 3.500  252.5 -90  30  54  -0.781  90.0  30.0  252
 3.500  255.0 -90  30  45  -0.781  30.0  30.0  252
 3.550  237.5  90  30  48   0.781   0.0   0.0  237
 3.550  240.0  90  30  54   0.781   0.0   0.0  238
 3.550  242.5  90  30  51   0.781  30.0  30.0  240
 3.550  245.0  90  30  57   0.781   0.0   0.0  244
 3.550  247.5  90  30  54  -0.781   0.0   0.0  247
 3.550  250.0  90  30  48  -0.781   0.0   0.0  248
 3.550  252.5  90  30  45  -0.781 150.0  30.0  253
 3.550  255.0  90  30  45  -0.781 150.0  30.0  255
 3.550  237.5 -90  30  45   0.781  90.0  30.0  237
 3.550  240.0 -90  30  45   0.781  90.0  30.0  235
 3.550  242.5 -90  30  51   0.781  90.0  30.0  240
 3.550  245.0 -90  30  54   0.781  90.0  30.0  245
 3.550  247.5 -90  30  54  -0.781  90.0  30.0  247
 3.550  250.0 -90  30  45  -0.781 150.0  30.0  247
 3.550  252.5 -90  30  48  -0.781  90.0  30.0  253
 3.550  255.0 -90  30  48  -0.781  90.0  30.0  254
 3.550  260.0 -90  30  39  -0.781  90.0  30.0  258
 3.600  240.0  90  30  57   0.781   0.0   0.0  239
 3.600  242.5  90  30  60   0.781   0.0   0.0  241
 3.600  245.0  90  30  48   0.781   0.0   0.0  242
 3.600  247.5  90  30  48   0.781   0.0   0.0  246
 3.600  250.0  90  30  48  -0.781   0.0   0.0  248
 3.600  252.5  90  30  54  -0.781 150.0  30.0  252
 3.600  257.5  90  30  45  -0.781 150.0  30.0  256
 3.600  477.5  90  30  42   0.781   0.0   0.0  476
 3.600  237.5 -90  30  42   0.781  90.0  30.0  238
 3.600  240.0 -90  30  57   0.781  90.0  30.0  239
 3.600  242.5 -90  30  57   0.781  90.0  30.0  241
 3.600  245.0 -90  30  45   0.781  90.0  30.0  244
 3.600  250.0 -90  30  45  -0.781  90.0  30.0  249
 3.600  252.5 -90  30  48  -0.781  90.0  30.0  253
 3.600  255.0 -90  30  42  -0.781  90.0  30.0  253
 3.650  240.0  90  30  48   0.781   0.0   0.0  238
 3.650  242.5  90  30  54   0.781   0.0   0.0  242
 3.650  245.0  90  30  54   0.781   0.0   0.0  243
 3.650  247.5  90  30  51   0.781   0.0   0.0  247
 3.650  250.0  90  30  54  -0.781 150.0  30.0  250
 3.650  252.5  90  30  48  -0.781   0.0   0.0  253
 3.650  255.0  90  30  60  -0.781 150.0  30.0  254
 3.650  257.5  90  30  45  -0.781 150.0  30.0  256
 3.650  260.0  90  30  45  -0.781 150.0  30.0  259
 3.650  477.5  90  30  39   0.781   0.0   0.0  477
 3.650  480.0  90  30  45   0.781   0.0   0.0  477
 3.650  482.5  90  30  48   0.781   0.0   0.0  479
 3.650  240.0 -90  30  45   0.781  90.0  30.0  238
 3.650  242.5 -90  30  54   0.781  90.0  30.0  242
 3.650  245.0 -90  30  57   0.781  90.0  30.0  243
 3.650  247.5 -90  30  48  -0.781  90.0  30.0  248
 3.650  250.0 -90  30  51  -0.781  90.0  30.0  250
 3.650  252.5 -90  30  42  -0.781  90.0  30.0  253
 3.650  255.0 -90  30  54  -0.781  90.0  30.0  254
 3.650  257.5 -90  30  42  -0.781  90.0  30.0  253
 3.650  260.0 -90  30  42  -0.781  90.0  30.0  258
 3.650  290.0 -90  30  42   0.781   0.0   0.0  288
 3.650  292.5 -90  30  42   0.781   0.0   0.0  289
 3.650  480.0 -90  30  42   2.344  90.0  30.0  479
 3.650  482.5 -90  30  45   0.781  90.0  30.0  479
 3.700  240.0  90  30  51   0.781   0.0   0.0  239
 3.700  242.5  90  30  48   0.781  30.0  30.0  240
 3.700  245.0  90  30  54   0.781   0.0   0.0  243
 3.700  247.5  90  30  42  -0.781 150.0  30.0  247
 3.700  250.0  90  30  54  -0.781   0.0   0.0  251
 3.700  252.5  90  30  57  -0.781 150.0  30.0  251
 3.700  255.0  90  30  54  -0.781   0.0   0.0  255
 3.700  257.5  90  30  54  -0.781 150.0  30.0  256
 3.700  260.0  90  30  45  -0.781   0.0   0.0  260
 3.700  262.5  90  30  42  -0.781 150.0  30.0  264
 3.700  270.0  90  30  45  -0.781 150.0  30.0  270
 3.700  482.5  90  30  51   0.781   0.0   0.0  480
 3.700  485.0  90  30  39   0.781   0.0   0.0  483
 3.700  487.5  90  30  39  -0.781   0.0   0.0  487
 3.700  240.0 -90  30  45   0.781  90.0  30.0  238
 3.700  242.5 -90  30  45   0.781  30.0  30.0  243
 3.700  245.0 -90  30  54   0.781  90.0  30.0  243
 3.700  247.5 -90  30  42  -0.781 210.0  30.0  248
 3.700  250.0 -90  30  48  -0.781  90.0  30.0  250
 3.700  252.5 -90  30  54  -0.781  90.0  30.0  251
 3.700  255.0 -90  30  45  -0.781 210.0  30.0  255
 3.700  257.5 -90  30  48  -0.781  90.0  30.0  256
 3.700  260.0 -90  30  39  -0.781  90.0  30.0  257
 3.700  270.0 -90  30  39  -0.781  90.0  30.0  271
 3.700  287.5 -90  30  39   0.781   0.0   0.0  287
 3.700  290.0 -90  30  39   0.781   0.0   0.0  289
 3.700  482.5 -90  30  48   0.781  90.0  30.0  480
 3.700  485.0 -90  30  39   0.781  90.0  30.0  482
 3.750  240.0  90  30  51   0.781   0.0   0.0  240
 3.750  242.5  90  30  63   0.781   0.0   0.0  241
 3.750  245.0  90  30  57   0.781   0.0   0.0  242
 3.750  247.5  90  30  57   0.781   0.0   0.0  247
 3.750  250.0  90  30  54  -0.781   0.0   0.0  249
 3.750  252.5  90  30  57  -0.781   0.0   0.0  252
 3.750  255.0  90  30  48  -0.781 150.0  30.0  256
 3.750  257.5  90  30  57   0.781 150.0  30.0  256
 3.750  260.0  90  30  51   0.781 150.0  30.0  258
 3.750  482.5  90  30  45   0.781   0.0   0.0  480
 3.750  485.0  90  30  48   0.781   0.0   0.0  481
 3.750  487.5  90  30  39   0.781   0.0   0.0  484
 3.750  490.0  90  30  42   0.781   0.0   0.0  489
 3.750  492.5  90  30  42   0.781   0.0   0.0  490
 3.750  730.0  90  30  39   0.781   0.0   0.0  727
 3.750  240.0 -90  30  51   0.781  90.0  30.0  240
 3.750  242.5 -90  30  60   0.781  90.0  30.0  241
 3.750  245.0 -90  30  48   0.781  90.0  30.0  241
 3.750  247.5 -90  30  54   0.781  90.0  30.0  246
 3.750  250.0 -90  30  51  -0.781  90.0  30.0  248
 3.750  252.5 -90  30  51  -0.781  90.0  30.0  252
 3.750  257.5 -90  30  48   0.781  90.0  30.0  255
 3.750  280.0 -90  30  45   0.781   0.0   0.0  279
 3.750  482.5 -90  30  42   0.781  90.0  30.0  481
 3.750  485.0 -90  30  45   0.781  90.0  30.0  482
 3.800  242.5  90  30  57   0.781   0.0   0.0  242
 3.800  245.0  90  30  57   0.781   0.0   0.0  243
 3.800  247.5  90  30  54  -0.781   0.0   0.0  247
 3.800  250.0  90  30  51   0.781   0.0   0.0  249
 3.800  252.5  90  30  51  -0.781   0.0   0.0  251
 3.800  257.5  90  30  45  -0.781 150.0  30.0  257
 3.800  260.0  90  30  45  -0.781 150.0  30.0  260
 3.800  262.5  90  30  54  -0.781 150.0  30.0  262
 3.800  485.0  90  30  51   0.781   0.0   0.0  483
 3.800  487.5  90  30  42   0.781   0.0   0.0  483
 3.800  490.0  90  30  39   0.781   0.0   0.0  489
 3.800  495.0  90  30  39   0.781 150.0  30.0  492
 3.800  242.5 -90  30  51   0.781  90.0  30.0  241
 3.800  245.0 -90  30  54   0.781  90.0  30.0  243
 3.800  247.5 -90  30  48  -0.781  90.0  30.0  247
 3.800  250.0 -90  30  45   0.781  90.0  30.0  249
 3.800  252.5 -90  30  45   0.781  90.0  30.0  252
 3.800  255.0 -90  30  39   0.781  90.0  30.0  252
 3.800  257.5 -90  30  42  -0.781  90.0  30.0  257
 3.800  260.0 -90  30  39  -0.781 150.0  30.0  258
 3.800  262.5 -90  30  42  -0.781  90.0  30.0  261
 3.800  272.5 -90  30  39   0.781   0.0   0.0  272
 3.800  275.0 -90  30  39   0.781   0.0   0.0  272
 3.800  280.0 -90  30  39   0.781 150.0  30.0  280
 3.800  282.5 -90  30  45   0.781 150.0  30.0  281
 3.800  285.0 -90  30  39   0.781  90.0  30.0  282
 3.800  485.0 -90  30  45   0.781  90.0  30.0  483
 3.800  487.5 -90  30  39   0.781  90.0  30.0  484
 3.850  242.5  90  30  51   0.781   0.0   0.0  242
 3.850  245.0  90  30  60   0.781   0.0   0.0  244
 3.850  247.5  90  30  51   0.781   0.0   0.0  249
 3.850  250.0  90  30  51   0.781   0.0   0.0  248
 3.850  252.5  90  30  51  -0.781   0.0   0.0  252
 3.850  255.0  90  30  54  -0.781 150.0  30.0  254
 3.850  257.5  90  30  54  -0.781 150.0  30.0  258
 3.850  260.0  90  30  60  -0.781 150.0  30.0  260
 3.850  262.5  90  30  54  -0.781 150.0  30.0  260
 3.850  265.0  90  30  45  -0.781 150.0  30.0  264
 3.850  485.0  90  30  45   0.781   0.0   0.0  482
 3.850  487.5  90  30  48   0.781   0.0   0.0  484
 3.850  490.0  90  30  42   0.781   0.0   0.0  487
 3.850  502.5  90  30  39  -0.781   0.0   0.0  501
 3.850  242.5 -90  30  45   0.781  90.0  30.0  242
 3.850  245.0 -90  30  60   0.781  90.0  30.0  244
 3.850  247.5 -90  30  45   0.781  30.0  30.0  246
 3.850  250.0 -90  30  45   0.781  90.0  30.0  248
 3.850  252.5 -90  30  45   0.781  90.0  30.0  252
 3.850  255.0 -90  30  51   0.781  90.0  30.0  254
 3.850  257.5 -90  30  45  -0.781  90.0  30.0  258
 3.850  260.0 -90  30  51  -0.781  90.0  30.0  260
 3.850  262.5 -90  30  45  -0.781 210.0  30.0  261
 3.850  275.0 -90  30  48   0.781   0.0   0.0  274
 3.850  485.0 -90  30  42   2.344  90.0  30.0  481
 3.850  487.5 -90  30  45   0.781  90.0  30.0  484
 3.850  490.0 -90  30  39   0.781  90.0  30.0  487
 3.900  242.5  90  30  48   0.781   0.0   0.0  242
 3.900  245.0  90  30  45   0.781   0.0   0.0  241
 3.900  247.5  90  30  48   0.781 210.0  30.0  244
 3.900  250.0  90  30  48   0.781   0.0   0.0  249
 3.900  252.5  90  30  48   0.781   0.0   0.0  252
 3.900  255.0  90  30  45  -0.781 150.0  30.0  258
 3.900  257.5  90  30  48   0.781   0.0   0.0  255
 3.900  260.0  90  30  57  -0.781 150.0  30.0  260
 3.900  262.5  90  30  48  -0.781 150.0  30.0  263
 3.900  265.0  90  30  42  -0.781 150.0  30.0  266
 3.900  487.5  90  30  42   2.344   0.0   0.0  487
 3.900  490.0  90  30  39   0.781   0.0   0.0  486
 3.900  495.0  90  30  39   0.781   0.0   0.0  489
 3.900  242.5 -90  30  42   0.781  90.0  30.0  241
 3.900  245.0 -90  30  39   0.781 270.0  30.0  245
 3.900  247.5 -90  30  48   0.781  90.0  30.0  246
 3.900  250.0 -90  30  39   0.781  90.0  30.0  250
 3.900  252.5 -90  30  45   0.781  90.0  30.0  252
 3.900  255.0 -90  30  42  -0.781  30.0  30.0  257
 3.900  257.5 -90  30  48  -0.781  30.0  30.0  256
 3.900  260.0 -90  30  51  -0.781 210.0  30.0  259
 3.900  262.5 -90  30  39  -0.781  90.0  30.0  261
 3.900  270.0 -90  30  45   0.781   0.0   0.0  269
 3.900  272.5 -90  30  42   0.781   0.0   0.0  270
 3.900  277.5 -90  30  42   0.781 150.0  30.0  277
 3.900  280.0 -90  30  42   0.781 150.0  30.0  278
 3.900  487.5 -90  30  42   2.344  90.0  30.0  485
 3.950  245.0  90  30  54   0.781   0.0   0.0  244
 3.950  247.5  90  30  60   0.781   0.0   0.0  246
 3.950  250.0  90  30  45   0.781   0.0   0.0  244
 3.950  255.0  90  30  45  -0.781   0.0   0.0  255
 3.950  257.5  90  30  57  -0.781 150.0  30.0  257
 3.950  260.0  90  30  54  -0.781 150.0  30.0  259
 3.950  262.5  90  30  48  -0.781 150.0  30.0  261
 3.950  265.0  90  30  51  -0.781 150.0  30.0  264
 3.950  267.5  90  30  48  -0.781 150.0  30.0  267
 3.950  487.5  90  30  45   2.344   0.0   0.0  485
 3.950  490.0  90  30  48   0.781   0.0   0.0  486
 3.950  492.5  90  30  39   2.344   0.0   0.0  487
 3.950  245.0 -90  27  51   0.781  90.0  30.0  244
 3.950  247.5 -90  27  57   0.781  90.0  30.0  246
 3.950  255.0 -90  27  42  -0.781  90.0  30.0  255
 3.950  257.5 -90  27  51  -0.781  90.0  30.0  257
 3.950  260.0 -90  27  48  -0.781 210.0  30.0  260
 3.950  262.5 -90  27  42  -0.781 210.0  30.0  261
 3.950  265.0 -90  27  42  -0.781  90.0  30.0  263
 3.950  272.5 -90  27  42   0.781   0.0   0.0  271
 3.950  487.5 -90  27  39   0.781  90.0  30.0  486
 3.950  490.0 -90  27  39   0.781  90.0  30.0  488
 3.950  495.0 -90  27  36   0.781  30.0  30.0  493
 4.000  245.0  90  30  57   0.781   0.0   0.0  243
 4.000  247.5  90  30  63   0.781   0.0   0.0  246
 4.000  250.0  90  30  51   0.781  90.0  30.0  247
 4.000  252.5  90  30  48   0.781   0.0   0.0  250
 4.000  257.5  90  30  51  -0.781 150.0  30.0  258
 4.000  260.0  90  30  54  -0.781   0.0   0.0  259
 4.000  262.5  90  30  54  -0.781 150.0  30.0  262
 4.000  265.0  90  30  48  -0.781 150.0  30.0  265
 4.000  270.0  90  30  48  -0.781 150.0  30.0  269
 4.000  490.0  90  30  42   0.781   0.0   0.0  488
 4.000  492.5  90  30  42   0.781   0.0   0.0  490
 4.000  245.0 -90  30  54   0.781  90.0  30.0  244
 4.000  247.5 -90  30  57   0.781  90.0  30.0  247
 4.000  250.0 -90  30  51   0.781  90.0  30.0  248
 4.000  252.5 -90  30  45   0.781  30.0  30.0  250
 4.000  260.0 -90  30  48  -0.781  90.0  30.0  258
 4.000  262.5 -90  30  42  -0.781 150.0  30.0  262
 4.000  272.5 -90  30  42   0.781   0.0   0.0  271
 4.000  277.5 -90  30  45   0.781 150.0  30.0  276
 4.050  245.0  90  30  54   0.781   0.0   0.0  244
 4.050  247.5  90  30  57   0.781   0.0   0.0  245
 4.050  250.0  90  30  54   0.781   0.0   0.0  249
 4.050  252.5  90  30  48   0.781   0.0   0.0  252
 4.050  255.0  90  30  42  -0.781 210.0  30.0  254
 4.050  257.5  90  30  45  -0.781   0.0   0.0  256
 4.050  260.0  90  30  45  -0.781   0.0   0.0  260
 4.050  262.5  90  30  42  -0.781   0.0   0.0  260
 4.050  265.0  90  30  48  -0.781 150.0  30.0  266
 4.050  267.5  90  30  54  -0.781 150.0  30.0  267
 4.050  270.0  90  30  48  -0.781 150.0  30.0  270
 4.050  272.5  90  30  42  -0.781 150.0  30.0  271
 4.050  490.0  90  30  45   0.781   0.0   0.0  489
 4.050  492.5  90  30  45   0.781   0.0   0.0  489
 4.050  245.0 -90  27  48   0.781  90.0  30.0  244
 4.050  247.5 -90  27  54   0.781  90.0  30.0  246
 4.050  250.0 -90  27  45  -0.781 270.0  30.0  249
 4.050  260.0 -90  27  39  -0.781  90.0  30.0  261
 4.050  265.0 -90  27  39  -0.781 210.0  30.0  265
 4.050  267.5 -90  27  42  -0.781  90.0  30.0  267
 4.050  270.0 -90  27  45   0.781  90.0  30.0  269
 4.050  272.5 -90  27  42   0.781   0.0   0.0  273
 4.050  275.0 -90  27  45   0.781   0.0   0.0  274
 4.050  277.5 -90  27  39   0.781  90.0  30.0  275
 4.050  490.0 -90  27  39   0.781  90.0  30.0  488
 4.050  492.5 -90  27  39   0.781  90.0  30.0  487
 4.100  245.0  90  30  51   0.781   0.0   0.0  248
 4.100  247.5  90  30  63   0.781   0.0   0.0  251
 4.100  250.0  90  30  63   0.781   0.0   0.0  256
 4.100  252.5  90  30  57   0.781   0.0   0.0  261
 4.100  255.0  90  30  54   0.781   0.0   0.0  259
 4.100  257.5  90  30  51  -0.781   0.0   0.0  262
 4.100  260.0  90  30  51  -0.781 150.0  30.0  267
 4.100  262.5  90  30  51  -0.781 150.0  30.0  274
 4.100  267.5  90  30  54  -0.781 150.0  30.0  254
 4.100  270.0  90  30  51  -0.781 150.0  30.0  282
 4.100  492.5  90  30  48   2.344 330.0  30.0  498
 4.100  495.0  90  30  51   0.781   0.0   0.0  497
 4.100  497.5  90  30  39   0.781   0.0   0.0  493
 4.100  500.0  90  30  39   0.781   0.0   0.0  505
 4.100  507.5  90  30  39  -0.781   0.0   0.0  519
 4.100  510.0  90  30  39   0.781   0.0   0.0  518
 4.100  740.0  90  30  42   2.344   0.0   0.0  746
 4.100  742.5  90  30  39   0.781   0.0   0.0  743
 4.100  247.5 -90  30  48   0.781  90.0  30.0  239
 4.100  250.0 -90  30  48   0.781  90.0  30.0  240
 4.100  252.5 -90  30  39   0.781 150.0  30.0  242
 4.100  255.0 -90  30  39  -0.781  90.0  30.0  247
 4.100  265.0 -90  30  45   0.781   0.0   0.0  271
 4.100  267.5 -90  30  51   0.781   0.0   0.0  269
 4.100  270.0 -90  30  39  -0.781  90.0  30.0  257
 4.100  272.5 -90  30  45   0.781   0.0   0.0  277
 4.100  275.0 -90  30  51   0.781 150.0  30.0  286
 4.100  277.5 -90  30  45   0.781 150.0  30.0  286
 4.150  245.0  90  30  39   0.781   0.0   0.0  247
 4.150  247.5  90  30  48   0.781   0.0   0.0  246
 4.150  250.0  90  30  51   0.781   0.0   0.0  249
 4.150  252.5  90  30  51   0.781   0.0   0.0  250
 4.150  255.0  90  30  48  -0.781   0.0   0.0  254
 4.150  257.5  90  30  51  -0.781   0.0   0.0  257
 4.150  260.0  90  30  48  -0.781   0.0   0.0  258
 4.150  262.5  90  30  51  -0.781 150.0  30.0  263
 4.150  265.0  90  30  51  -0.781 150.0  30.0  264
 4.150  267.5  90  30  42  -0.781 150.0  30.0  267
 4.150  270.0  90  30  48  -0.781 150.0  30.0  269
 4.150  272.5  90  30  45  -0.781 150.0  30.0  273
 4.150  275.0  90  30  45  -0.781  90.0  30.0  273
 4.150  280.0  90  30  39  -0.781 150.0  30.0  283
 4.150  500.0  90  30  39   0.781   0.0   0.0  497
 4.150  247.5 -90  30  48   0.781  90.0  30.0  245
 4.150  250.0 -90  30  48   0.781  90.0  30.0  250
 4.150  252.5 -90  30  48   0.781  30.0  30.0  250
 4.150  255.0 -90  30  42   0.781 330.0  30.0  251
 4.150  257.5 -90  30  45  -0.781  90.0  30.0  256
 4.150  260.0 -90  30  45  -0.781  90.0  30.0  259
 4.150  262.5 -90  30  45  -0.781  90.0  30.0  263
 4.150  265.0 -90  30  42  -0.781  90.0  30.0  262
 4.150  267.5 -90  30  42   0.781   0.0   0.0  266
 4.150  270.0 -90  30  39  -0.781 210.0  30.0  272
 4.150  275.0 -90  30  42   0.781   0.0   0.0  273
 4.150  500.0 -90  30  39   0.781  90.0  30.0  496
 4.200  247.5  90  30  45   0.781   0.0   0.0  248
 4.200  250.0  90  30  54   0.781   0.0   0.0  248
 4.200  252.5  90  30  57   0.781   0.0   0.0  251
 4.200  255.0  90  30  48   0.781  90.0  30.0  254
 4.200  257.5  90  30  48   0.781   0.0   0.0  256
 4.200  260.0  90  30  45   0.781   0.0   0.0  260
 4.200  262.5  90  30  45  -0.781 150.0  30.0  262
 4.200  265.0  90  30  54  -0.781   0.0   0.0  264
 4.200  267.5  90  30  42  -0.781 210.0  30.0  267
