2012.06.16 (168) 10:00:11.000
Station name: Zhong Shan
URSI code: ZS36R
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 5.000  320.0 -90  27  36   2.344  30.0  30.0  315
 5.000  322.5 -90  27  39   3.906  90.0  30.0  316
 5.000  325.0 -90  27  36   2.344  90.0  30.0  318
 5.000  327.5 -90  27  36   3.906  90.0  30.0  321
 5.050  280.0  90  27  36   5.469   0.0   0.0  288
 5.050  282.5  90  27  36   5.469   0.0   0.0  292
 5.050  285.0  90  27  42   3.906   0.0   0.0  296
 5.050  287.5  90  27  36   2.344   0.0   0.0  298
 5.050  290.0  90  27  39  -0.781 210.0  30.0  302
 5.050  292.5  90  27  42  -0.781 210.0  30.0  279
 5.050  295.0  90  27  39   2.344 270.0  30.0  304
 5.050  297.5  90  27  42   3.906   0.0   0.0  307
 5.050  300.0  90  27  48   5.469   0.0   0.0  308
 5.050  302.5  90  27  45   5.469   0.0   0.0  310
 5.050  305.0  90  27  45  -0.781 210.0  30.0  291
 5.050  307.5  90  27  45   5.469   0.0   0.0  316
 5.050  310.0  90  27  39  -0.781 210.0  30.0  324
 5.050  312.5  90  27  42  -0.781 210.0  30.0  327
 5.050  315.0  90  27  36   5.469   0.0   0.0  320
 5.050  317.5  90  27  36  -0.781 210.0  30.0  305
 5.050  320.0  90  27  36   0.781 210.0  30.0  334
 5.050  322.5  90  27  39   0.781 210.0  30.0  335
 5.050  325.0  90  27  36  -0.781 210.0  30.0  312
 5.050  412.5  90  27  36  -5.469 210.0  30.0  402
 5.050  430.0  90  27  36  -0.781   0.0   0.0  436
 5.050 1242.5  90  27  36  -5.469   0.0   0.0 1232
 5.050  280.0 -90  27  36   3.906  90.0  30.0  290
 5.050  285.0 -90  27  36   3.906  90.0  30.0  296
 5.050  297.5 -90  27  39   3.906  90.0  30.0  306
 5.050  300.0 -90  27  39   5.469  90.0  30.0  308
 5.050  302.5 -90  27  39   5.469  90.0  30.0  311
 5.050  305.0 -90  27  39   5.469  90.0  30.0  314
 5.050  307.5 -90  27  39   5.469  90.0  30.0  317
 5.050  317.5 -90  27  36   2.344  90.0  30.0  312
 5.050  320.0 -90  27  39   2.344  90.0  30.0  315
 5.050  322.5 -90  27  42   2.344  30.0  30.0  318
 5.050  327.5 -90  27  36   2.344  90.0  30.0  324
 5.100  285.0  90  30  39   3.906   0.0   0.0  294
 5.100  287.5  90  30  45  -5.469   0.0   0.0  294
 5.100  290.0  90  30  42   5.469   0.0   0.0  298
 5.100  292.5  90  30  39  -2.344 210.0  30.0  278
 5.100  295.0  90  30  39  -2.344 210.0  30.0  281
 5.100  300.0  90  30  48  -2.344 210.0  30.0  286
 5.100  302.5  90  30  48   5.469   0.0   0.0  310
 5.100  305.0  90  30  48   5.469   0.0   0.0  311
 5.100  310.0  90  30  39  -0.781 210.0  30.0  324
 5.100  312.5  90  30  45  -0.781 210.0  30.0  326
 5.100  315.0  90  30  39   5.469   0.0   0.0  321
 5.100  317.5  90  30  45   5.469   0.0   0.0  324
 5.100  320.0  90  30  39   5.469   0.0   0.0  325
 5.100  322.5  90  30  42   0.781 210.0  30.0  335
 5.100  325.0  90  30  45   0.781 210.0  30.0  339
 5.100  327.5  90  30  45   0.781 210.0  30.0  341
 5.100  277.5 -90  30  39   3.906   0.0   0.0  286
 5.100  280.0 -90  30  39   3.906   0.0   0.0  285
 5.100  285.0 -90  30  39   5.469  90.0  30.0  295
 5.100  287.5 -90  30  39  -5.469  90.0  30.0  294
 5.100  302.5 -90  30  39  -5.469  90.0  30.0  309
 5.100  305.0 -90  30  42   5.469  90.0  30.0  310
 5.100  310.0 -90  30  39  -2.344 210.0  30.0  297
 5.100  315.0 -90  30  39   3.906  90.0  30.0  321
 5.100  317.5 -90  30  42   5.469  90.0  30.0  324
 5.100  320.0 -90  30  39   3.906  90.0  30.0  325
 5.150  282.5  90  27  39  -5.469   0.0   0.0  289
 5.150  285.0  90  27  39   5.469   0.0   0.0  290
 5.150  287.5  90  27  42  -5.469   0.0   0.0  291
 5.150  290.0  90  27  48   5.469   0.0   0.0  298
 5.150  292.5  90  27  45  -0.781 210.0  30.0  278
 5.150  295.0  90  27  36  -0.781 210.0  30.0  309
 5.150  297.5  90  27  42  -0.781 210.0  30.0  283
 5.150  300.0  90  27  39   0.781 210.0  30.0  314
 5.150  302.5  90  27  48  -0.781 210.0  30.0  288
 5.150  305.0  90  27  45   0.781 210.0  30.0  318
 5.150  307.5  90  27  45  -0.781 210.0  30.0  293
 5.150  310.0  90  27  42  -0.781 210.0  30.0  323
 5.150  312.5  90  27  42   5.469   0.0   0.0  320
 5.150  315.0  90  27  45   0.781 210.0  30.0  329
 5.150  317.5  90  27  42   0.781 210.0  30.0  332
 5.150  320.0  90  27  42   0.781 210.0  30.0  305
 5.150  322.5  90  27  42   0.781 210.0  30.0  337
 5.150  325.0  90  27  42  -3.906   0.0   0.0  331
 5.150  327.5  90  27  42  -5.469   0.0   0.0  332
 5.150  330.0  90  27  48   0.781 210.0  30.0  343
 5.150  332.5  90  27  42   0.781 210.0  30.0  345
 5.150  335.0  90  27  36  -2.344 210.0  30.0  322
 5.150  337.5  90  27  36   2.344 210.0  30.0  349
 5.150  350.0  90  27  36  -5.469 210.0  30.0  339
 5.150  352.5  90  27  36   5.469 210.0  30.0  344
 5.150  400.0  90  27  36   5.469 210.0  30.0  394
 5.150  402.5  90  27  39   5.469 210.0  30.0  395
 5.150  405.0  90  27  39   5.469 210.0  30.0  397
 5.150  407.5  90  27  36   5.469 210.0  30.0  401
 5.150  427.5  90  27  36   5.469 210.0  30.0  421
 5.150  430.0  90  27  36   5.469 210.0  30.0  421
 5.150  962.5  90  27  36   2.344   0.0   0.0  950
 5.150  277.5 -90  27  39   3.906   0.0   0.0  286
 5.150  280.0 -90  27  36   5.469   0.0   0.0  291
 5.150  285.0 -90  27  36   5.469   0.0   0.0  291
 5.150  290.0 -90  27  42   5.469  90.0  30.0  298
 5.150  292.5 -90  27  36  -5.469  90.0  30.0  298
 5.150  307.5 -90  27  36  -0.781 270.0  30.0  294
 5.150  312.5 -90  27  36   5.469 210.0  30.0  325
 5.150  315.0 -90  27  36   0.781 210.0  30.0  328
 5.150  317.5 -90  27  39   3.906  90.0  30.0  314
 5.150  320.0 -90  27  39   3.906  30.0  30.0  316
 5.150  322.5 -90  27  36   2.344  30.0  30.0  316
 5.150  327.5 -90  27  36  -3.906  90.0  30.0  330
 5.150  952.5 -90  27  36  -0.781   0.0   0.0  963
 5.200  277.5  90  27  36   5.469   0.0   0.0  285
 5.200  285.0  90  27  42   5.469   0.0   0.0  294
 5.200  287.5  90  27  45  -5.469   0.0   0.0  293
 5.200  290.0  90  27  45   5.469   0.0   0.0  297
 5.200  292.5  90  27  42  -5.469   0.0   0.0  300
 5.200  295.0  90  27  42  -5.469   0.0   0.0  303
 5.200  297.5  90  27  45   5.469   0.0   0.0  304
 5.200  300.0  90  27  45   0.781 210.0  30.0  314
 5.200  302.5  90  27  45   0.781 210.0  30.0  316
 5.200  305.0  90  27  48   0.781 210.0  30.0  319
 5.200  307.5  90  27  48   0.781 210.0  30.0  319
 5.200  310.0  90  27  45   0.781 210.0  30.0  323
 5.200  312.5  90  27  39   3.906 210.0  30.0  323
 5.200  315.0  90  27  45   0.781 210.0  30.0  328
 5.200  317.5  90  27  45   0.781 210.0  30.0  331
 5.200  320.0  90  27  36   2.344   0.0   0.0  333
 5.200  322.5  90  27  45  -5.469   0.0   0.0  329
 5.200  325.0  90  27  45  -3.906   0.0   0.0  330
 5.200  327.5  90  27  45  -3.906   0.0   0.0  330
 5.200  330.0  90  27  45  -5.469   0.0   0.0  335
 5.200  332.5  90  27  45   2.344 210.0  30.0  344
 5.200  335.0  90  27  42   2.344 210.0  30.0  346
 5.200  337.5  90  27  39   3.906 210.0  30.0  349
 5.200  342.5  90  27  36   0.781 210.0  30.0  354
 5.200  355.0  90  27  36   3.906 210.0  30.0  346
 5.200  415.0  90  27  36   5.469 210.0  30.0  409
 5.200  277.5 -90  27  45   5.469   0.0   0.0  284
 5.200  280.0 -90  27  39   5.469   0.0   0.0  285
 5.200  285.0 -90  27  39   3.906   0.0   0.0  296
 5.200  287.5 -90  27  42   5.469   0.0   0.0  296
 5.200  290.0 -90  27  36  -5.469 210.0  30.0  296
 5.200  292.5 -90  27  36  -5.469  90.0  30.0  296
 5.200  297.5 -90  27  39   5.469  90.0  30.0  304
 5.200  300.0 -90  27  36   5.469  90.0  30.0  305
 5.200  307.5 -90  27  36   5.469  90.0  30.0  315
 5.200  312.5 -90  27  39   0.781 210.0  30.0  326
 5.200  315.0 -90  27  42   0.781 210.0  30.0  329
 5.200  317.5 -90  27  36   0.781 210.0  30.0  330
 5.200  322.5 -90  27  39   5.469  90.0  30.0  314
 5.200  325.0 -90  27  39  -3.906  90.0  30.0  330
 5.200  327.5 -90  27  36   3.906  30.0  30.0  327
 5.200  330.0 -90  27  39   3.906  90.0  30.0  323
 5.250  277.5  90  27  36   5.469   0.0   0.0  286
 5.250  287.5  90  27  36   5.469   0.0   0.0  296
 5.250  290.0  90  27  42  -5.469   0.0   0.0  297
 5.250  292.5  90  27  42   3.906   0.0   0.0  300
 5.250  295.0  90  27  39   5.469 270.0  30.0  302
 5.250  297.5  90  27  45   5.469   0.0   0.0  307
 5.250  300.0  90  27  45  -5.469   0.0   0.0  306
 5.250  302.5  90  27  45   0.781 210.0  30.0  316
 5.250  305.0  90  27  42   5.469   0.0   0.0  313
 5.250  307.5  90  27  51   2.344 210.0  30.0  319
 5.250  310.0  90  27  48  -5.469   0.0   0.0  316
 5.250  312.5  90  27  42   0.781 210.0  30.0  325
 5.250  315.0  90  27  39   5.469   0.0   0.0  322
 5.250  317.5  90  27  42   0.781 210.0  30.0  330
 5.250  320.0  90  27  45   5.469   0.0   0.0  328
 5.250  322.5  90  27  48   5.469   0.0   0.0  330
 5.250  325.0  90  27  42  -5.469   0.0   0.0  331
 5.250  327.5  90  27  42   2.344 210.0  30.0  341
 5.250  330.0  90  27  42   2.344 210.0  30.0  342
 5.250  332.5  90  27  48   2.344 210.0  30.0  344
 5.250  335.0  90  27  48   2.344 210.0  30.0  347
 5.250  337.5  90  27  45   2.344 210.0  30.0  348
 5.250  340.0  90  27  42   2.344 210.0  30.0  351
 5.250  342.5  90  27  42   2.344 210.0  30.0  355
 5.250  345.0  90  27  42   2.344 210.0  30.0  357
 5.250  347.5  90  27  39   2.344 210.0  30.0  360
 5.250  350.0  90  27  36   3.906 210.0  30.0  360
 5.250  352.5  90  27  36   2.344 210.0  30.0  367
 5.250  355.0  90  27  36  -3.906   0.0   0.0  360
 5.250  357.5  90  27  39   2.344 210.0  30.0  347
 5.250  360.0  90  27  36   2.344 210.0  30.0  372
 5.250  405.0  90  27  36   5.469 210.0  30.0  398
 5.250  407.5  90  27  36   5.469 210.0  30.0  400
 5.250  417.5  90  27  36   5.469 210.0  30.0  412
 5.250  277.5 -90  27  42   5.469   0.0   0.0  286
 5.250  280.0 -90  27  39  -5.469 270.0  30.0  286
 5.250  282.5 -90  27  36   3.906   0.0   0.0  294
 5.250  285.0 -90  27  39   5.469 210.0  30.0  293
 5.250  290.0 -90  27  39   5.469  30.0  30.0  297
 5.250  292.5 -90  27  36  -5.469 270.0  30.0  298
 5.250  300.0 -90  27  36   5.469 270.0  30.0  306
 5.250  305.0 -90  27  39   0.781 210.0  30.0  318
 5.250  307.5 -90  27  39   0.781 210.0  30.0  319
 5.250  310.0 -90  27  39  -5.469  90.0  30.0  316
 5.250  312.5 -90  27  36   2.344 210.0  30.0  326
 5.250  315.0 -90  27  36  -0.781 210.0  30.0  329
 5.250  320.0 -90  27  36   5.469  90.0  30.0  331
 5.250  322.5 -90  27  39   5.469  90.0  30.0  333
 5.250  325.0 -90  27  36   5.469  90.0  30.0  323
 5.250  335.0 -90  27  36   5.469  90.0  30.0  344
 5.300  280.0  90  27  36   5.469   0.0   0.0  288
 5.300  292.5  90  27  39   5.469   0.0   0.0  302
 5.300  295.0  90  27  45   5.469   0.0   0.0  303
 5.300  297.5  90  27  51   5.469   0.0   0.0  305
 5.300  300.0  90  27  42   3.906 270.0  30.0  310
 5.300  302.5  90  27  48   2.344 210.0  30.0  315
 5.300  305.0  90  27  45   2.344 210.0  30.0  317
 5.300  307.5  90  27  48   5.469   0.0   0.0  314
 5.300  310.0  90  27  48   2.344 210.0  30.0  322
 5.300  312.5  90  27  45   5.469   0.0   0.0  318
 5.300  315.0  90  27  39   2.344 210.0  30.0  326
 5.300  317.5  90  27  45   2.344 210.0  30.0  329
 5.300  320.0  90  27  39  -3.906   0.0   0.0  324
 5.300  322.5  90  27  48   2.344 210.0  30.0  334
 5.300  325.0  90  27  42   2.344 210.0  30.0  335
 5.300  327.5  90  27  39   2.344 210.0  30.0  342
 5.300  330.0  90  27  39   2.344 210.0  30.0  342
 5.300  332.5  90  27  39   3.906 210.0  30.0  342
 5.300  335.0  90  27  45   2.344 210.0  30.0  347
 5.300  337.5  90  27  45  -5.469   0.0   0.0  345
 5.300  340.0  90  27  45   3.906 210.0  30.0  350
 5.300  342.5  90  27  45   3.906 210.0  30.0  352
 5.300  345.0  90  27  48   3.906 210.0  30.0  355
 5.300  347.5  90  27  42  -5.469   0.0   0.0  351
 5.300  350.0  90  27  45  -5.469   0.0   0.0  356
 5.300  352.5  90  27  39  -5.469   0.0   0.0  356
 5.300  355.0  90  27  42   2.344 210.0  30.0  367
 5.300  357.5  90  27  36   3.906 210.0  30.0  367
 5.300  360.0  90  27  39  -5.469   0.0   0.0  365
 5.300  365.0  90  27  36  -5.469   0.0   0.0  374
 5.300  400.0  90  27  36   5.469 210.0  30.0  396
 5.300  407.5  90  27  36   5.469 210.0  30.0  401
 5.300  410.0  90  27  39   3.906 210.0  30.0  406
 5.300  412.5  90  27  39   5.469 210.0  30.0  404
 5.300  417.5  90  27  36   5.469 210.0  30.0  411
 5.300  427.5  90  27  36   3.906 210.0  30.0  424
 5.300  280.0 -90  27  42   5.469   0.0   0.0  289
 5.300  282.5 -90  27  42   5.469   0.0   0.0  291
 5.300  285.0 -90  27  36   3.906 210.0  30.0  271
 5.300  287.5 -90  27  42   3.906 210.0  30.0  296
 5.300  290.0 -90  27  39  -3.906   0.0   0.0  294
 5.300  295.0 -90  27  36   5.469  90.0  30.0  303
 5.300  297.5 -90  27  42   5.469  90.0  30.0  304
 5.300  305.0 -90  27  36  -5.469  90.0  30.0  311
 5.300  307.5 -90  27  36  -5.469  90.0  30.0  313
 5.300  315.0 -90  27  39  -0.781 210.0  30.0  300
 5.300  317.5 -90  27  36   0.781 210.0  30.0  332
 5.300  320.0 -90  27  36  -5.469  90.0  30.0  326
 5.300  322.5 -90  27  36  -5.469  90.0  30.0  327
 5.300  337.5 -90  27  36  -5.469  30.0  30.0  345
 5.300  340.0 -90  27  36   5.469  90.0  30.0  347
 5.300  342.5 -90  27  36   5.469  90.0  30.0  350
 5.300  347.5 -90  27  36  -5.469  90.0  30.0  354
 5.300  350.0 -90  27  36  -5.469  90.0  30.0  356
 5.350  300.0  90  30  45   5.469   0.0   0.0  307
 5.350  302.5  90  30  48   5.469   0.0   0.0  310
 5.350  305.0  90  30  45   5.469   0.0   0.0  312
 5.350  307.5  90  30  45   2.344 210.0  30.0  319
 5.350  310.0  90  30  51   2.344 210.0  30.0  321
 5.350  312.5  90  30  39   5.469 270.0  30.0  322
 5.350  315.0  90  30  42   3.906 210.0  30.0  325
 5.350  317.5  90  30  42   0.781 210.0  30.0  330
 5.350  320.0  90  30  48   2.344 210.0  30.0  330
 5.350  325.0  90  30  42   5.469 210.0  30.0  333
 5.350  327.5  90  30  45   2.344 210.0  30.0  339
 5.350  330.0  90  30  39   2.344 210.0  30.0  339
 5.350  332.5  90  30  48   3.906 210.0  30.0  342
 5.350  335.0  90  30  39   2.344 210.0  30.0  321
 5.350  337.5  90  30  51   3.906 210.0  30.0  347
 5.350  340.0  90  30  48   2.344 210.0  30.0  351
 5.350  342.5  90  30  45   3.906 210.0  30.0  352
 5.350  345.0  90  30  39   0.781 210.0  30.0  357
 5.350  347.5  90  30  39   2.344 210.0  30.0  359
 5.350  350.0  90  30  45   2.344 210.0  30.0  361
 5.350  352.5  90  30  42   2.344 210.0  30.0  364
 5.350  355.0  90  30  45   3.906 210.0  30.0  365
 5.350  365.0  90  30  42  -5.469   0.0   0.0  371
 5.350  280.0 -90  27  39   5.469   0.0   0.0  291
 5.350  282.5 -90  27  45   5.469   0.0   0.0  290
 5.350  285.0 -90  27  42   5.469   0.0   0.0  292
 5.350  287.5 -90  27  39   3.906 270.0  30.0  296
 5.350  292.5 -90  27  39  -5.469   0.0   0.0  298
 5.350  300.0 -90  27  39   5.469  90.0  30.0  308
 5.350  302.5 -90  27  39   5.469  90.0  30.0  310
 5.350  305.0 -90  27  39   5.469 270.0  30.0  312
 5.350  310.0 -90  27  39  -5.469 270.0  30.0  317
 5.350  312.5 -90  27  36  -5.469  90.0  30.0  318
 5.350  317.5 -90  27  36   0.781 210.0  30.0  331
 5.400  297.5  90  27  42   0.781 210.0  30.0  310
 5.400  300.0  90  27  36   0.781 210.0  30.0  312
 5.400  302.5  90  27  39   5.469   0.0   0.0  307
 5.400  305.0  90  27  36   2.344 210.0  30.0  318
 5.400  307.5  90  27  42   2.344 210.0  30.0  318
 5.400  310.0  90  27  39   2.344 210.0  30.0  321
 5.400  312.5  90  27  42   2.344 210.0  30.0  324
 5.400  315.0  90  27  42   2.344 210.0  30.0  323
 5.400  317.5  90  27  48   3.906 210.0  30.0  328
 5.400  320.0  90  27  42   3.906 210.0  30.0  329
 5.400  322.5  90  27  39  -5.469   0.0   0.0  327
 5.400  325.0  90  27  45   2.344 210.0  30.0  337
 5.400  327.5  90  27  45   2.344 210.0  30.0  337
 5.400  330.0  90  27  39   0.781 210.0  30.0  343
 5.400  335.0  90  27  45   2.344 210.0  30.0  347
 5.400  337.5  90  27  42   3.906 210.0  30.0  347
 5.400  340.0  90  27  45   2.344 210.0  30.0  352
 5.400  342.5  90  27  45   2.344 210.0  30.0  353
 5.400  345.0  90  27  42   2.344 210.0  30.0  357
 5.400  347.5  90  27  39   0.781 210.0  30.0  358
 5.400  350.0  90  27  36   2.344 210.0  30.0  362
 5.400  352.5  90  27  45   2.344 210.0  30.0  364
 5.400  355.0  90  27  45   2.344 210.0  30.0  365
 5.400  357.5  90  27  45   3.906 210.0  30.0  367
 5.400  360.0  90  27  45   2.344 210.0  30.0  373
 5.400  362.5  90  27  42   2.344 210.0  30.0  373
 5.400  365.0  90  27  42   3.906 210.0  30.0  375
 5.400  367.5  90  27  39   3.906 210.0  30.0  376
 5.400  370.0  90  27  39   3.906 210.0  30.0  380
 5.400  372.5  90  27  39   3.906 210.0  30.0  384
 5.400  375.0  90  27  39   3.906 210.0  30.0  384
 5.400  377.5  90  27  36   3.906 210.0  30.0  387
 5.400  380.0  90  27  36  -5.469   0.0   0.0  386
 5.400  382.5  90  27  36   3.906 210.0  30.0  394
 5.400  385.0  90  27  39   3.906 210.0  30.0  394
 5.400  387.5  90  27  36   3.906 150.0  30.0  400
 5.400  400.0  90  27  36  -5.469   0.0   0.0  404
 5.400  402.5  90  27  36  -3.906   0.0   0.0  406
 5.400  415.0  90  27  36  -5.469 210.0  30.0  405
 5.400  282.5 -90  27  39  -5.469   0.0   0.0  289
 5.400  285.0 -90  27  39  -5.469   0.0   0.0  291
 5.400  287.5 -90  27  36   3.906 210.0  30.0  298
 5.400  290.0 -90  27  39   5.469   0.0   0.0  298
 5.400  312.5 -90  27  36   2.344 210.0  30.0  323
 5.400  317.5 -90  27  36   5.469  90.0  30.0  323
 5.400  325.0 -90  27  36  -2.344  30.0  30.0  310
 5.450  302.5  90  27  39   0.781 210.0  30.0  316
 5.450  305.0  90  27  36   0.781 210.0  30.0  317
 5.450  307.5  90  27  42   0.781 210.0  30.0  320
 5.450  310.0  90  27  42   0.781 210.0  30.0  321
 5.450  312.5  90  27  36   2.344 210.0  30.0  323
 5.450  315.0  90  27  36   0.781 210.0  30.0  324
 5.450  320.0  90  27  42   2.344 210.0  30.0  331
 5.450  322.5  90  27  48   3.906 210.0  30.0  333
 5.450  325.0  90  27  45   2.344 210.0  30.0  336
 5.450  327.5  90  27  39   5.469 210.0  30.0  336
 5.450  330.0  90  27  42   3.906 210.0  30.0  340
 5.450  332.5  90  27  36   3.906 210.0  30.0  341
 5.450  335.0  90  27  39  -0.781 210.0  30.0  349
 5.450  337.5  90  27  39   0.781 210.0  30.0  351
 5.450  340.0  90  27  45   2.344 210.0  30.0  350
 5.450  342.5  90  27  42   3.906 210.0  30.0  353
 5.450  345.0  90  27  42   2.344 210.0  30.0  357
 5.450  347.5  90  27  39   0.781 210.0  30.0  360
 5.450  350.0  90  27  39   2.344 210.0  30.0  362
 5.450  352.5  90  27  42   3.906 210.0  30.0  363
 5.450  355.0  90  27  42   2.344 210.0  30.0  366
 5.450  357.5  90  27  45   2.344 210.0  30.0  368
 5.450  360.0  90  27  36   2.344 210.0  30.0  370
 5.450  362.5  90  27  42   2.344 210.0  30.0  376
 5.450  365.0  90  27  42   2.344 210.0  30.0  378
 5.450  367.5  90  27  39   2.344 210.0  30.0  377
 5.450  370.0  90  27  39   2.344 210.0  30.0  380
 5.450  375.0  90  27  39   3.906 210.0  30.0  387
 5.450  382.5  90  27  36   2.344 210.0  30.0  392
 5.450  385.0  90  27  36   2.344 210.0  30.0  396
 5.450  390.0  90  27  36  -5.469   0.0   0.0  397
 5.450  392.5  90  27  36   3.906 210.0  30.0  403
 5.450  395.0  90  27  36   3.906 210.0  30.0  404
 5.450  397.5  90  27  36   2.344 210.0  30.0  405
 5.450  400.0  90  27  36   3.906 210.0  30.0  409
 5.450  402.5  90  27  39   3.906   0.0   0.0  411
 5.450  410.0  90  27  36  -5.469   0.0   0.0  419
 5.450  412.5  90  27  36  -5.469   0.0   0.0  418
 5.450  282.5 -90  27  36  -5.469   0.0   0.0  289
 5.450  287.5 -90  27  36  -5.469   0.0   0.0  297
 5.450  290.0 -90  27  39   5.469 270.0  30.0  298
 5.450  292.5 -90  27  36   5.469   0.0   0.0  300
 5.450  317.5 -90  27  39   2.344 210.0  30.0  329
 5.450  320.0 -90  27  36   2.344 210.0  30.0  331
 5.500  302.5  90  27  36   2.344 210.0  30.0  312
 5.500  310.0  90  27  39   2.344 210.0  30.0  324
 5.500  312.5  90  27  36   2.344 210.0  30.0  324
 5.500  315.0  90  27  36   2.344 210.0  30.0  326
 5.500  317.5  90  27  39   2.344 210.0  30.0  328
 5.500  320.0  90  27  39   2.344 210.0  30.0  333
 5.500  322.5  90  27  42   2.344 210.0  30.0  333
 5.500  325.0  90  27  36  -3.906   0.0   0.0  328
 5.500  327.5  90  27  42   3.906 210.0  30.0  338
 5.500  330.0  90  27  42   3.906 210.0  30.0  340
 5.500  332.5  90  27  42   2.344 210.0  30.0  344
 5.500  335.0  90  27  42   2.344 210.0  30.0  348
 5.500  337.5  90  27  36   3.906 210.0  30.0  347
 5.500  340.0  90  27  39   5.469   0.0   0.0  349
 5.500  342.5  90  27  45   2.344 210.0  30.0  355
 5.500  345.0  90  27  48   2.344 210.0  30.0  356
 5.500  347.5  90  27  39   2.344 210.0  30.0  357
 5.500  350.0  90  27  36   0.781 210.0  30.0  363
 5.500  352.5  90  27  36   5.469 210.0  30.0  363
 5.500  355.0  90  27  39   2.344 210.0  30.0  368
 5.500  367.5  90  27  39   0.781 210.0  30.0  381
 5.500  370.0  90  27  36   0.781 210.0  30.0  380
 5.500  372.5  90  27  36   2.344 210.0  30.0  386
 5.500  380.0  90  27  36   2.344 210.0  30.0  390
 5.500  382.5  90  27  36   3.906 210.0  30.0  389
 5.500  385.0  90  27  36   2.344 210.0  30.0  398
 5.500  387.5  90  27  39   2.344 210.0  30.0  398
 5.500  390.0  90  27  39   2.344 210.0  30.0  402
 5.500  410.0  90  27  36   2.344 210.0  30.0  421
 5.500  422.5  90  27  36   2.344 210.0  30.0  435
 5.500  435.0  90  27  36   2.344   0.0   0.0  446
 5.500  282.5 -90  27  36  -2.344   0.0   0.0  285
 5.500  287.5 -90  27  36  -5.469 270.0  30.0  294
 5.500  290.0 -90  27  36   5.469 270.0  30.0  298
 5.500  292.5 -90  27  36   5.469 270.0  30.0  300
 5.500  300.0 -90  27  36   0.781 270.0  30.0  313
 5.500  305.0 -90  27  36   3.906 210.0  30.0  316
 5.500  307.5 -90  27  36   3.906 210.0  30.0  318
 5.550  320.0  90  30  42   2.344 210.0  30.0  326
 5.550  322.5  90  30  39   2.344 210.0  30.0  327
 5.550  325.0  90  30  39   2.344 210.0  30.0  332
 5.550  327.5  90  30  42   2.344 210.0  30.0  331
 5.550  330.0  90  30  42   2.344 210.0  30.0  335
 5.550  332.5  90  30  39   2.344 210.0  30.0  337
 5.550  340.0  90  30  39   2.344 210.0  30.0  349
 5.550  342.5  90  30  42   3.906 210.0  30.0  350
 5.550  345.0  90  30  39   3.906 270.0  30.0  353
 5.550  350.0  90  30  39   2.344 210.0  30.0  356
 5.550  352.5  90  30  39   2.344 210.0  30.0  358
 5.550  357.5  90  30  39   2.344 210.0  30.0  363
 5.550  370.0  90  30  39   2.344 210.0  30.0  377
 5.550  372.5  90  30  42   2.344 210.0  30.0  380
 5.550  287.5 -90  27  36  -5.469   0.0   0.0  278
 5.550  292.5 -90  27  42  -5.469 270.0  30.0  281
 5.550  307.5 -90  27  36   2.344 210.0  30.0  312
 5.550  310.0 -90  27  36   2.344 210.0  30.0  314
 5.600  310.0  90  27  39  -2.344   0.0   0.0  313
 5.600  315.0  90  27  39   0.781 210.0  30.0  329
 5.600  320.0  90  27  36  -3.906   0.0   0.0  323
 5.600  322.5  90  27  36   0.781 210.0  30.0  336
 5.600  325.0  90  27  39   0.781 210.0  30.0  339
 5.600  327.5  90  27  39   0.781 210.0  30.0  338
 5.600  330.0  90  27  36  -3.906   0.0   0.0  337
 5.600  332.5  90  27  36   2.344 210.0  30.0  345
 5.600  335.0  90  27  42   2.344 210.0  30.0  346
 5.600  337.5  90  27  39   0.781 210.0  30.0  352
 5.600  342.5  90  27  36  -0.781 210.0  30.0  353
 5.600  347.5  90  27  39   2.344 210.0  30.0  359
 5.600  352.5  90  27  39   0.781 210.0  30.0  366
 5.600  355.0  90  27  36   0.781 210.0  30.0  341
 5.600  357.5  90  27  36  -5.469   0.0   0.0  362
 5.600  360.0  90  27  36  -5.469   0.0   0.0  362
 5.600  362.5  90  27  36   0.781 210.0  30.0  376
 5.600  365.0  90  27  39  -5.469 210.0  30.0  371
 5.600  367.5  90  27  36  -2.344   0.0   0.0  369
 5.600  377.5  90  27  36   2.344 210.0  30.0  388
 5.600  380.0  90  27  36  -3.906   0.0   0.0  383
 5.600  382.5  90  27  36  -3.906   0.0   0.0  386
 5.600  385.0  90  27  36  -3.906   0.0   0.0  383
 5.600  390.0  90  27  39  -0.781   0.0   0.0  387
 5.600  400.0  90  27  36  -2.344   0.0   0.0  402
 5.600  405.0  90  27  36  -2.344   0.0   0.0  408
 5.600  410.0  90  27  36  -3.906   0.0   0.0  415
 5.600  427.5  90  27  36  -3.906   0.0   0.0  441
 5.600  442.5  90  27  36  -3.906   0.0   0.0  448
 5.600  450.0  90  27  36  -3.906   0.0   0.0  451
 5.600  455.0  90  27  36  -3.906   0.0   0.0  455
 5.600  287.5 -90  30  42  -2.344   0.0   0.0  292
 5.600  290.0 -90  30  48  -2.344   0.0   0.0  293
 5.600  292.5 -90  30  48  -2.344   0.0   0.0  293
 5.600  295.0 -90  30  39  -2.344 270.0  30.0  296
 5.600  297.5 -90  30  42  -2.344   0.0   0.0  299
 5.650  315.0  90  27  36  -2.344   0.0   0.0  318
