Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:56:20, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4000     252.0       6.3     296.8    3.1250      15.0      37.5
      4000     252.0       5.8     302.3    3.2552      14.0      33.0
      4000     252.0       4.5     317.8    3.3854      15.0      24.0
      4000     252.0       4.3     327.1    3.5156      14.0      22.5
      4000     252.0       4.8     -16.4    3.6458      16.0      16.5
      4000     252.0       5.3     271.8    3.9063      21.0      13.5
      4000     252.0       6.5     289.7    4.0365      13.0      15.0
      4000     252.0       7.3     294.1    4.1667      14.0      15.0
      4000     252.0       7.0     305.0    4.2969      21.0      12.0
      4000     255.0      21.5     271.3    2.3438      14.0      15.0
      4000     255.0       4.6       0.5    2.4740      12.0      24.0
      4000     255.0       4.6      -6.7    2.6042      14.0      33.0
      4000     255.0       5.1       7.3    2.7344      14.0      33.0
      4000     255.0       4.2     313.8    2.8646      13.0      37.5
      4000     255.0       4.9     307.5    2.9948      14.0      45.0
      4000     255.0       5.4     299.0    3.1250      14.0      46.5
      4000     255.0       5.7     303.8    3.2552      14.0      43.5
      4000     255.0       8.8     327.3    3.3854      16.0      31.5
      4000     255.0       4.8     296.6    3.5156      13.0      28.5
      4000     255.0       2.5      93.6    3.6458      17.0      16.5
      4000     255.0       4.6     268.4    3.7760      19.0      19.5
      4000     255.0       6.1     290.8    3.9063      18.0      24.0
      4000     255.0       5.6     298.6    4.0365      15.0      25.5
      4000     255.0       5.9     295.8    4.1667      12.0      22.5
      4000     255.0       4.9     271.6    4.2969      15.0      16.5
      4000     257.0      11.9      29.6    2.0833       8.0      15.0
      4000     257.0       9.9      30.4    2.2135      13.0      22.5
      4000     257.0       8.8      32.3    2.3438      15.0      21.0
      4000     257.0       4.3     166.9    2.7344      12.0      16.5
      4000     257.0       2.1     112.0    2.8646      14.0      24.0
      4000     257.0       3.4     300.8    2.9948      14.0      31.5
      4000     257.0       4.4     304.0    3.1250      13.0      34.5
      4000     257.0      19.3     124.7    3.2552      22.0      22.5
      4000     257.0       7.3     219.8    3.3854      13.0      33.0
      4000     257.0      14.9     287.5    3.5156       7.0      21.0
      4000     257.0       7.4     186.8    3.6458      14.0      30.0
      4000     257.0       5.6     212.8    3.7760      13.0      27.0
      4000     257.0       4.0     225.2    3.9063      14.0      21.0
      4000     257.0       4.5     220.4    4.0365      12.0      18.0
      4000     260.0       3.9     119.6    2.3438      16.0      13.5
      4000     260.0       4.8      99.5    2.4740      18.0      16.5
      4000     260.0       4.6     133.5    2.6042      17.0      19.5
      4000     260.0       3.9     188.4    2.7344      12.0      18.0
      4000     260.0       8.6     128.8    2.8646      14.0      24.0
      4000     260.0       6.1     121.9    2.9948      13.0      28.5
      4000     260.0       6.0      58.1    3.1250      12.0      18.0
      4000     260.0      12.6     174.1    3.2552      12.0      18.0
      4000     260.0       6.8     206.4    3.3854      12.0      22.5
      4000     260.0       7.8     182.4    3.5156      13.0      36.0
      4000     260.0       7.2     189.5    3.6458      13.0      36.0
      4000     260.0      10.8     176.1    3.9063      14.0      31.5
      4000     260.0      11.0     194.5    4.0365      12.0      28.5
      4000     260.0       9.7     267.2    4.1667      10.0      18.0
      4000     260.0      13.1     185.7    4.2969      14.0      28.5
      4000     260.0      13.9     183.2    4.4271      13.0      27.0
      4000     260.0      16.0     187.2    4.5573      14.0      18.0
      4000     260.0      14.6     183.6    4.6875      13.0      22.5
      4000     260.0      15.4     180.5    4.8177      11.0      25.5
      4000     260.0      15.9     179.1    4.9479      12.0      27.0
      4000     260.0      16.8     177.9    5.0781      12.0      22.5
      4000     260.0      17.0     174.2    5.3385      18.0      15.0
      4050     252.0       6.1     331.8    2.2135      16.0      21.0
      4050     252.0       6.4      -9.8    2.3438      15.0      27.0
      4050     252.0       6.6       0.0    2.4740      10.0      25.5
      4050     252.0       2.8     325.7    2.6042      14.0      28.5
      4050     252.0       8.5     -18.0    2.7344      12.0      28.5
      4050     252.0       7.0     324.8    2.8646      12.0      34.5
      4050     252.0       7.3     329.7    2.9948      11.0      33.0
      4050     252.0       9.4     317.5    3.1250      22.0      19.5
      4050     252.0       6.6     314.0    3.2552      16.0      18.0
      4050     252.0       8.5     333.3    3.3854      14.0      19.5
      4050     255.0      11.3     325.7    2.0833      22.0      13.5
      4050     255.0       8.3     -20.4    2.2135      18.0      21.0
      4050     255.0      11.9      38.0    2.3438      14.0      16.5
      4050     255.0       4.6     293.6    2.4740      14.0      28.5
      4050     255.0       4.1     318.6    2.6042      14.0      33.0
      4050     255.0       2.5     220.4    2.7344      16.0      28.5
      4050     255.0       5.2     328.9    2.8646      13.0      40.5
      4050     255.0       7.1     320.5    2.9948      16.0      42.0
      4050     255.0       7.5     309.2    3.1250      17.0      43.5
      4050     255.0       6.4     307.5    3.2552      16.0      37.5
      4050     255.0       7.8     319.0    3.3854      16.0      30.0
      4050     255.0       6.7     295.4    3.5156      14.0      22.5
      4050     255.0       5.6     -17.3    3.6458      17.0      15.0
      4050     255.0       8.8     321.2    3.7760      16.0      21.0
      4050     255.0       8.5     312.7    3.9063      16.0      22.5
      4050     255.0       9.7     302.1    4.0365      16.0      19.5
      4050     255.0       9.7     300.6    4.1667      17.0      13.5
      4050     257.0       8.5      24.7    2.0833      12.0      21.0
      4050     257.0       9.9      28.9    2.2135      11.0      21.0
      4050     257.0       1.9     230.3    2.8646      14.0      30.0
      4050     257.0       5.2     297.7    2.9948      12.0      31.5
      4050     257.0      34.1     309.0    3.1250      81.0      22.5
      4050     257.0       6.6     298.9    3.2552      23.0      28.5
      4050     257.0       5.5     294.7    3.3854      14.0      28.5
      4050     257.0       2.1     306.0    3.5156      17.0      22.5
      4050     257.0       5.0     301.0    3.7760      16.0      15.0
      4050     257.0       3.7     210.1    3.9063      17.0      15.0
      4050     260.0       7.8      61.6    1.9531      11.0      15.0
      4050     260.0       8.4      43.8    2.0833      11.0      16.5
      4050     260.0       7.2      34.5    2.2135      15.0      16.5
      4050     260.0       2.1      98.0    2.3438      15.0      13.5
      4050     260.0       7.8     154.3    2.4740      13.0      16.5
      4050     260.0       7.8     159.7    2.6042      14.0      22.5
      4050     260.0       6.2     169.0    2.7344      15.0      24.0
      4050     260.0       6.8     124.2    2.8646      15.0      30.0
      4050     260.0       7.6     122.9    2.9948      15.0      31.5
      4050     260.0       7.7     137.3    3.1250      15.0      24.0
      4050     260.0       5.9     205.8    3.2552      14.0      22.5
      4050     260.0       5.8     209.8    3.3854      13.0      30.0
      4050     260.0       8.8     197.7    3.5156      15.0      31.5
      4050     260.0      10.5     187.6    3.6458      14.0      33.0
      4050     260.0      12.2     173.8    3.7760      15.0      31.5
      4050     260.0      12.8     173.1    3.9063      13.0      30.0
      4050     260.0      10.9     181.0    4.0365      13.0      34.5
      4050     260.0       9.3     184.1    4.1667      12.0      30.0
      4050     260.0      11.6     192.2    4.2969      14.0      21.0
      4050     260.0      15.6     181.7    4.4271      12.0      22.5
      4050     260.0      15.2     178.5    4.6875      12.0      24.0
      4050     260.0      15.7     177.2    4.8177      12.0      27.0
      4050     260.0      15.2     177.9    4.9479      12.0      28.5
      4050     260.0      14.2     180.2    5.0781      11.0      25.5
      4050     260.0      11.7     180.3    5.2083      12.0      18.0
      4050     260.0      22.0     181.8    5.3385      10.0      12.0
      4050     260.0      12.5     189.3    5.7292      14.0      12.0
      4050     260.0      14.2     185.9    5.8594      14.0      12.0
      4100     252.0       7.2     332.6    2.0833      14.0      18.0
      4100     252.0       4.6     -16.1    2.2135      13.0      22.5
      4100     252.0       8.2     -14.0    2.3438      12.0      27.0
      4100     252.0       8.7      -9.5    2.4740      11.0      28.5
      4100     252.0       5.8     326.1    2.7344      13.0      31.5
      4100     252.0       5.8     320.3    2.8646      11.0      33.0
      4100     252.0       4.0     263.0    2.9948      12.0      21.0
      4100     252.0       6.2     328.4    3.1250      12.0      24.0
      4100     252.0       7.6     324.3    3.2552      12.0      19.5
      4100     252.0       9.0     322.7    3.3854      15.0      12.0
      4100     255.0       5.8     236.1    0.9115      12.0      13.5
      4100     255.0       4.5     285.3    1.0417      17.0      13.5
      4100     255.0       3.9     292.0    1.9531      14.0      16.5
      4100     255.0       3.0     326.4    2.0833      11.0      22.5
      4100     255.0       2.8     -15.4    2.2135      11.0      28.5
      4100     255.0       3.6     -11.1    2.3438      12.0      31.5
      4100     255.0       8.9      -4.9    2.4740      12.0      28.5
      4100     255.0       7.0       6.9    2.6042      11.0      25.5
      4100     255.0       3.6     325.1    2.7344      12.0      33.0
      4100     255.0       4.0     303.3    2.8646      10.0      39.0
      4100     255.0       5.0     255.4    2.9948      12.0      40.5
      4100     255.0       5.0     313.3    3.1250      12.0      37.5
      4100     255.0       6.8     -21.4    3.2552       3.0      25.5
      4100     255.0       9.1     284.6    3.3854      16.0      16.5
      4100     255.0       3.2     270.6    3.6458      10.0      13.5
      4100     255.0       5.7     233.9    3.7760      18.0      15.0
      4100     255.0       3.7     249.9    3.9063      12.0      19.5
      4100     255.0       3.5     274.9    4.0365      11.0      18.0
      4100     255.0       6.3     294.4    4.1667      13.0      15.0
      4100     255.0       4.7     303.3    4.2969       9.0      12.0
      4100     255.0       3.3     250.2    4.4271      13.0      13.5
      4100     255.0       4.6     293.6    4.5573      18.0      13.5
      4100     257.0       3.7     229.5    0.9115      22.0      12.0
      4100     257.0       2.3     323.0    1.0417      19.0      12.0
      4100     257.0       2.9     318.6    1.1719       2.0      12.0
      4100     257.0       1.1      36.0    1.3021       6.0      12.0
      4100     257.0       7.7      21.0    1.9531      14.0      18.0
      4100     257.0       6.3      12.5    2.0833      14.0      27.0
      4100     257.0       5.9       5.2    2.2135      10.0      28.5
      4100     257.0       5.2     -14.9    2.3438      10.0      28.5
      4100     257.0       4.7     323.5    2.4740      11.0      27.0
      4100     257.0       4.2     321.8    2.6042      11.0      27.0
      4100     257.0       1.7      17.6    2.7344       8.0      21.0
      4100     257.0       3.5     247.0    2.8646      13.0      31.5
      4100     257.0       3.1     279.7    2.9948      12.0      40.5
      4100     257.0       4.7     306.4    3.1250       8.0      36.0
      4100     257.0       9.3     297.6    3.2552      12.0      24.0
      4100     257.0       8.5     188.6    3.3854      13.0      25.5
      4100     257.0       4.6     223.5    3.5156      13.0      30.0
      4100     257.0       4.1     273.6    3.6458       9.0      21.0
      4100     257.0       4.9     260.0    3.7760      14.0      19.5
      4100     257.0       3.3     266.4    3.9063      14.0      21.0
      4100     257.0       1.6     220.4    4.0365      16.0      19.5
      4100     257.0       2.8     283.9    4.1667      19.0      15.0
      4100     257.0       6.9     184.3    4.9479      11.0      12.0
      4100     260.0       6.7     149.1    1.3021      15.0      12.0
      4100     260.0       5.4      43.0    1.9531      15.0      16.5
      4100     260.0       4.4      44.8    2.0833      13.0      19.5
      4100     260.0       3.0      88.8    2.2135       8.0      18.0
      4100     260.0       4.7     136.5    2.3438       8.0      18.0
      4100     260.0       5.0     152.8    2.4740      11.0      21.0
      4100     260.0       6.6     174.9    2.6042      13.0      16.5
      4100     260.0       5.9     118.3    2.7344       9.0      16.5
      4100     260.0       6.2     145.0    2.8646      11.0      25.5
      4100     260.0       6.7     152.2    2.9948       9.0      28.5
      4100     260.0       9.1     152.3    3.1250      11.0      24.0
      4100     260.0       7.4     179.1    3.2552      15.0      27.0
      4100     260.0       5.5     199.3    3.3854      12.0      33.0
      4100     260.0       3.9     221.7    3.5156      13.0      30.0
      4100     260.0       4.6     223.5    3.6458      12.0      25.5
      4100     260.0       9.6     196.5    3.7760      16.0      21.0
      4100     260.0      10.8     177.0    3.9063      17.0      22.5
      4100     260.0      10.7     182.7    4.0365      14.0      28.5
      4100     260.0       9.2     187.2    4.1667      12.0      25.5
      4100     260.0       8.0     213.3    4.2969      20.0      16.5
      4100     260.0      17.0     186.7    4.4271      15.0      15.0
      4100     260.0      15.8     174.2    4.6875      12.0      19.5
      4100     260.0      16.8     177.9    4.8177      12.0      24.0
      4100     260.0      16.6     178.1    4.9479      11.0      25.5
      4100     260.0      15.2     176.3    5.0781      11.0      22.5
      4100     260.0       9.1     190.4    5.2083      13.0      12.0
      4100     262.0       8.7     106.8    2.3438      13.0      16.5
      4100     262.0       8.4     113.8    2.4740      11.0      22.5
      4100     262.0       9.1     100.4    2.6042      10.0      19.5
      4100     262.0       8.7     123.3    2.7344      10.0      19.5
      4100     262.0       6.2     145.0    2.8646      12.0      25.5
      4100     262.0       5.8     138.6    2.9948      14.0      28.5
      4100     262.0       5.2     165.1    3.1250      12.0      27.0
      4100     262.0       9.4     181.5    3.2552      11.0      22.5
      4100     262.0       9.0     204.5    3.3854      13.0      30.0
      4100     262.0       9.9     186.0    3.5156      12.0      25.5
      4100     262.0      10.7     156.0    3.6458      10.0      27.0
      4100     262.0       9.5     187.6    3.7760      18.0      21.0
      4100     262.0      10.0     167.7    3.9063      13.0      28.5
      4100     262.0      14.1     199.3    4.0365      19.0      24.0
      4100     262.0      10.7     211.1    4.1667      14.0      24.0
      4100     262.0      16.1     187.7    4.2969      16.0      21.0
      4100     262.0      15.0     174.3    4.4271      10.0      22.5
      4100     262.0      13.7     193.7    4.5573      10.0      18.0
      4100     262.0      15.9     169.9    4.6875      17.0      22.5
      4100     262.0      15.6     170.9    4.8177      14.0      30.0
      4100     262.0      15.7     172.9    4.9479      13.0      31.5
      4100     262.0      15.8     174.2    5.0781      12.0      28.5
      4100     262.0      20.4     166.0    5.2083       8.0      15.0
      4100     262.0      19.6     172.0    5.3385      13.0      19.5
      4100     262.0      17.1     170.9    5.4688      12.0      19.5
      4150     265.0       8.4     100.3    2.4740      16.0      16.5
      4150     265.0       7.3     102.7    2.6042      18.0      16.5
      4150     265.0       8.1     112.0    2.7344      19.0      12.0
      4150     265.0      15.2     173.4    3.9063      14.0      13.5
      4150     265.0      13.8     176.7    4.0365      11.0      16.5
      4150     265.0      18.0     179.0    4.2969      10.0      15.0
      4150     265.0      17.4     179.2    4.4271      10.0      13.5
      4150     265.0      16.7     180.1    4.8177      11.0      13.5
      4150     265.0      16.9     169.8    4.9479      14.0      15.0
      4150     265.0      16.5     160.3    5.0781      10.0      13.5
      4150     265.0      17.8     177.4    5.4688      15.0      15.0
      4150     265.0      18.6     173.4    5.5990      15.0      18.0
      4150     265.0      19.2     175.3    5.7292      12.0      18.0
      4150     265.0      19.3     176.3    5.8594       8.0      16.5
      4150     265.0      18.1     168.3    5.9896       8.0      12.0
      4150     267.0       7.3     107.9    2.4740      18.0      12.0
      4150     267.0       9.4     104.8    2.6042      14.0      16.5
      4150     267.0      18.2     169.5    4.9479      17.0      12.0
      4150     267.0      20.3     165.5    5.0781      20.0      12.0
      4150     267.0      21.2     179.5    5.4688      10.0      12.0
      4150     267.0      20.2     176.6    5.5990      13.0      18.0
      4150     267.0      19.4     175.6    5.7292      11.0      19.5
      4150     267.0      19.4     172.1    5.8594       9.0      18.0
      4150     270.0      11.9      85.2    2.2135      15.0      18.0
      4150     270.0      11.5      85.7    2.3438      12.0      18.0
      4150     270.0      18.0     173.9    4.4271       8.0      13.5
      4150     270.0      15.0     162.7    4.5573      14.0      12.0
      4150     270.0      17.6     158.2    4.8177      12.0      13.5
      4150     270.0      18.0     165.4    4.9479      14.0      15.0
      4150     275.0      11.2      91.5    2.2135       8.0      12.0
      4150     275.0      11.1      94.9    2.6042      10.0      12.0
      4150     275.0      15.8     109.1    2.7344      15.0      21.0
      4150     275.0      16.2     107.3    2.8646      15.0      22.5
      4150     275.0      17.2     108.5    2.9948      13.0      12.0
      4150     277.0      15.8     112.0    2.7344      17.0      19.5
      4150     277.0      16.4     107.4    2.8646      15.0      21.0
      4150     277.0      16.1     105.9    2.9948      12.0      15.0
      4200     265.0       8.9     127.3    2.8646      13.0      16.5
      4200     265.0       8.2     121.2    2.9948       9.0      18.0
      4200     265.0       5.1     209.3    3.3854      10.0      18.0
      4200     265.0       6.4     219.7    3.5156      11.0      15.0
      4200     265.0       9.5     177.6    3.7760      14.0      15.0
      4200     265.0      10.7     180.5    3.9063       8.0      13.5
      4200     265.0      14.1     169.2    4.1667      17.0      12.0
      4200     265.0      15.4     176.8    4.2969      16.0      16.5
      4200     265.0      12.9     177.3    4.4271      13.0      16.5
      4200     265.0       8.8     171.6    4.5573      13.0      12.0
      4200     265.0      16.5     172.8    4.6875      10.0      12.0
      4200     265.0      18.9     170.2    4.8177      10.0      13.5
      4200     265.0      17.9     170.3    4.9479      14.0      12.0
      4200     265.0      18.3     183.1    5.4688      10.0      16.5
      4200     265.0      19.4     177.4    5.5990      12.0      21.0
      4200     265.0      19.0     173.7    5.7292      11.0      21.0
      4200     265.0      18.3     170.6    5.8594      14.0      16.5
      4200     267.0       8.2      85.4    2.4740       9.0      15.0
      4200     267.0      11.5      92.7    2.6042       8.0      13.5
      4200     267.0      18.9     176.2    5.4688      17.0      15.0
      4200     267.0      19.1     178.3    5.5990      17.0      18.0
      4200     267.0      19.5     176.7    5.7292      15.0      18.0
      4200     267.0      19.6     173.2    5.8594      13.0      15.0
      4200     267.0      19.5     170.9    5.9896       9.0      15.0
      4200     267.0      19.3     170.5    6.1198       3.0      12.0
      4200     270.0      13.1      87.8    2.0833      13.0      13.5
      4200     270.0      13.5      87.2    2.2135      14.0      18.0
      4200     270.0      12.2      89.3    2.3438      11.0      13.5
      4200     270.0      18.7     146.6    4.8177      15.0      12.0
      4200     270.0      14.9     154.9    4.9479      13.0      13.5
      4200     272.0      10.6      67.0    1.9531      11.0      12.0
      4200     272.0      12.9      77.8    2.0833      15.0      18.0
      4200     272.0      13.9      82.5    2.2135      14.0      19.5
      4200     272.0      15.7      85.0    2.3438       8.0      13.5
      4200     272.0      11.4      91.1    2.4740       4.0      12.0
      4200     272.0      10.2      91.7    2.6042       8.0      12.0
      4200     275.0      15.1      80.5    2.4740      15.0      12.0
      4200     275.0      13.7      98.1    2.6042       9.0      16.5
      4200     275.0      14.7     104.3    2.7344      12.0      18.0
      4200     275.0      16.5     103.7    2.8646      16.0      16.5
      4200     275.0      18.3     124.1    3.2552      16.0      15.0
      4200     275.0      20.0     117.3    3.3854       9.0      12.0
      4200     275.0      22.0     170.9    6.2500      16.0      13.5
      4200     277.0      15.8     104.8    2.6042      19.0      16.5
      4200     277.0      15.9     108.2    2.7344      16.0      22.5
      4200     277.0      15.8     110.1    2.8646      16.0      24.0
      4200     277.0      15.6     112.0    2.9948      13.0      18.0
      4200     277.0      16.8     115.2    3.1250      10.0      13.5
      4250     255.0       7.9     313.5    2.4740       0.0      12.0
      4250     255.0       8.9     290.3    2.6042       7.0      13.5
      4250     255.0       6.6     306.9    2.7344       9.0      19.5
      4250     257.0       9.2      -4.2    2.2135       8.0      15.0
      4250     257.0       7.1      13.6    2.3438      12.0      18.0
      4250     257.0       4.8     296.6    2.6042      11.0      19.5
      4250     257.0       6.0     315.2    2.7344      11.0      27.0
      4250     257.0       6.4     307.5    2.8646      10.0      25.5
      4250     257.0       7.4     298.1    2.9948       8.0      19.5
      4250     257.0       3.9     284.4    3.1250       8.0      13.5
      4250     260.0       4.7     280.7    2.7344      20.0      13.5
      4250     260.0       3.9     278.4    2.8646      13.0      19.5
      4250     260.0       2.3     228.6    3.1250      10.0      15.0
      4250     260.0       7.4     247.0    3.2552       9.0      13.5
      4250     260.0       7.4     251.3    3.3854       9.0      12.0
      4250     262.0       3.9     131.7    2.8646       8.0      16.5
      4250     262.0       1.9     145.7    2.9948       5.0      15.0
      4250     262.0       5.1     187.3    3.2552      15.0      18.0
      4250     262.0       4.6     206.9    3.3854      12.0      21.0
      4250     262.0       5.8     191.7    3.5156      11.0      16.5
      4250     262.0      12.7     177.6    3.6458      10.0      12.0
      4250     262.0      12.4     180.9    3.7760      10.0      18.0
      4250     262.0      13.0     176.2    3.9063      13.0      18.0
      4250     262.0      12.2     183.2    4.0365      14.0      19.5
      4250     262.0      11.2     191.2    4.1667      10.0      16.5
      4250     262.0      16.9     172.4    4.4271      10.0      13.5
      4250     265.0       6.4     127.5    2.7344      13.0      16.5
      4250     265.0       6.6     126.9    2.8646      10.0      22.5
      4250     265.0       4.7     115.2    2.9948       9.0      15.0
      4250     265.0       1.8     247.0    3.2552      15.0      13.5
      4250     265.0       5.5     202.0    3.3854      14.0      21.0
      4250     265.0       6.4     196.2    3.5156      12.0      22.5
      4250     265.0       8.8     172.8    3.6458      12.0      21.0
      4250     265.0      12.0     170.4    3.7760       9.0      18.0
      4250     265.0      12.3     171.9    3.9063      15.0      15.0
      4250     265.0      11.4     181.9    4.0365      13.0      21.0
      4250     265.0      11.7     189.7    4.1667       4.0      16.5
      4250     265.0      15.7     167.3    4.2969      12.0      18.0
      4250     265.0      14.0     167.0    4.4271      13.0      19.5
      4250     265.0      12.6     169.8    4.5573      15.0      15.0
      4250     265.0      20.3     172.6    5.4688      15.0      15.0
      4250     265.0      19.8     174.1    5.5990      18.0      15.0
      4250     265.0      18.8     172.0    5.8594      19.0      12.0
      4000     252.0       5.1     326.5    3.1250      17.0      16.5
      4000     252.0       8.5     320.5    3.2552      21.0      13.5
      4000     252.0       6.5     311.9    3.3854      11.0      18.0
      4000     252.0       5.4     314.8    3.5156      10.0      16.5
      4000     255.0       5.1      -2.0    2.0833      19.0      13.5
      4000     255.0       6.8     307.7    2.2135      15.0      13.5
      4000     255.0       5.1     306.8    2.3438      19.0      18.0
      4000     255.0       4.5     325.2    2.4740      15.0      21.0
      4000     255.0       5.5     -11.3    2.6042      17.0      16.5
      4000     255.0       3.6      -1.7    2.7344      12.0      15.0
      4000     255.0       5.7      -2.2    2.8646      11.0      22.5
      4000     255.0       6.1      -9.0    2.9948      14.0      25.5
      4000     255.0       7.3     329.7    3.1250      16.0      31.5
      4000     255.0       6.7     309.0    3.2552      16.0      34.5
      4000     255.0       5.2     314.1    3.3854      14.0      36.0
      4000     255.0       4.7     316.5    3.5156      12.0      30.0
      4000     255.0       4.4     304.0    3.6458      11.0      25.5
      4000     255.0       2.8     313.8    3.7760       6.0      13.5
      4000     255.0       5.7     316.2    3.9063      14.0      25.5
      4000     255.0       7.1     328.0    4.0365      15.0      21.0
      4000     255.0       5.4     313.0    4.1667      18.0      21.0
      4000     255.0       4.4     309.4    4.2969      15.0      21.0
      4000     255.0       4.0     290.2    4.4271      17.0      15.0
      4000     255.0       2.7     294.7    4.9479      14.0      12.0
      4000     257.0       7.0     -21.5    2.9948      15.0      22.5
      4000     257.0       5.9     316.9    3.1250      17.0      31.5
      4000     257.0       5.8     306.4    3.2552      16.0      34.5
      4000     257.0       5.9     312.9    3.3854      16.0      34.5
      4000     257.0       5.4     310.4    3.5156      13.0      28.5
      4000     257.0       4.0     290.2    3.6458      14.0      28.5
      4000     257.0       5.9     316.9    4.1667      14.0      22.5
      4000     257.0       6.6     314.0    4.2969      12.0      22.5
      4000     260.0       7.6      20.0    2.4740      12.0      15.0
      4000     260.0       3.1      46.5    2.6042      13.0      15.0
      4000     260.0       2.9     112.0    2.7344      10.0      15.0
      4000     260.0       3.5      92.2    2.8646      16.0      18.0
      4000     260.0       2.3       5.6    2.9948      16.0      16.5
      4000     260.0       1.8     193.9    3.1250      17.0      16.5
      4000     260.0       5.5     157.0    3.5156       9.0      22.5
      4000     260.0       4.2     115.6    3.6458      12.0      15.0
      4000     260.0       4.5     186.8    3.7760      12.0      27.0
      4000     260.0       6.8     171.0    3.9063      14.0      25.5
      4000     260.0      12.7     152.0    4.0365      25.0      15.0
      4000     260.0      10.5     171.3    4.1667      28.0      13.5
      4000     260.0      10.1     180.8    4.2969      15.0      22.5
      4000     260.0      10.0     178.8    4.4271      17.0      22.5
      4000     260.0      11.7     203.9    4.5573      17.0      15.0
      4000     260.0      12.5     175.2    4.6875      16.0      18.0
      4000     260.0      12.9     172.0    4.8177      11.0      18.0
      4000     260.0      15.2     171.9    4.9479      14.0      16.5
      4000     260.0      21.2     173.0    5.0781      12.0      12.0
      4000     260.0      12.0     173.2    5.2083      13.0      18.0
      4000     260.0      12.9     177.3    5.3385      12.0      19.5
      4000     262.0       7.5     107.0    2.8646      10.0      16.5
      4000     262.0       6.4      90.6    2.9948      11.0      19.5
      4000     262.0       3.7      93.6    3.1250       8.0      16.5
      4000     262.0       8.6     115.5    3.5156      13.0      18.0
      4000     262.0       5.4     155.0    3.6458      12.0      22.5
      4000     262.0       6.5     158.6    3.7760       9.0      16.5
      4000     262.0       7.9     157.0    3.9063      13.0      25.5
      4000     262.0       8.6     163.2    4.0365      14.0      22.5
      4000     262.0       9.9     185.0    4.1667      13.0      19.5
      4000     262.0      11.4     181.1    4.2969      13.0      22.5
      4000     262.0      10.2     176.1    4.4271      14.0      22.5
      4000     262.0       4.6     140.7    4.5573      12.0      15.0
      4000     262.0      12.7     175.7    4.8177      15.0      21.0
      4000     262.0      15.6     168.0    4.9479      12.0      22.5
      4000     262.0      16.3     173.0    5.0781      10.0      16.5
      4000     262.0      14.8     171.6    5.2083      17.0      18.0
      4000     262.0      12.9     172.8    5.3385      15.0      21.0
      4000     262.0      17.1     190.9    5.5990      13.0      12.0
      4000     262.0      16.5     160.3    5.7292      10.0      16.5
      4000     262.0      14.8     173.8    5.8594      15.0      19.5
      4000     262.0      16.1     170.4    5.9896      15.0      18.0
      4050     260.0       7.7      -3.2    2.3438      12.0      15.0
      4050     260.0       9.9       9.8    2.4740      15.0      13.5
      4050     260.0       5.2      73.1    3.2552      19.0      15.0
      4050     260.0       3.9     165.1    3.3854      16.0      19.5
      4050     260.0       4.1     282.8    3.5156       5.0      13.5
      4050     260.0       8.0     188.9    3.7760      12.0      15.0
      4050     260.0       6.4     184.3    3.9063       9.0      18.0
      4050     260.0       5.2     184.5    4.0365      16.0      16.5
      4050     260.0      11.5     186.9    4.2969      10.0      16.5
      4050     260.0       9.4     191.6    4.4271       8.0      16.5
      4050     260.0      10.2     190.1    4.6875      15.0      16.5
      4050     260.0      12.1     172.1    4.8177      15.0      18.0
      4050     260.0      18.9     163.3    4.9479      20.0      13.5
      4050     260.0      11.6     181.5    5.0781       5.0      12.0
      4050     260.0      19.5     179.6    5.2083      16.0      15.0
      4050     260.0      16.7     185.0    5.3385      12.0      16.5
      4050     260.0      17.9     174.7    5.4688      15.0      13.5
      4050     260.0      15.5     170.2    5.5990      12.0      13.5
      4050     262.0       5.9     110.7    2.9948      12.0      13.5
      4050     262.0       6.9     150.8    3.1250      15.0      13.5
      4050     262.0       7.5     193.0    3.3854      17.0      16.5
      4050     262.0       4.5     149.9    3.5156      11.0      22.5
      4050     262.0       6.7     177.9    3.7760      11.0      25.5
      4050     262.0       9.1     168.8    3.9063       3.0      19.5
      4050     262.0       5.8     175.4    4.0365      28.0      12.0
      4050     262.0       8.2     175.4    4.1667      16.0      15.0
      4050     262.0      10.7     194.3    4.2969      10.0      19.5
      4050     262.0       8.4     187.5    4.4271      12.0      21.0
      4050     262.0      11.6     185.6    4.6875      14.0      21.0
      4050     262.0      12.9     174.7    4.8177      12.0      25.5
      4050     262.0      14.5     172.7    4.9479      12.0      24.0
      4050     262.0      15.3     165.4    5.0781      11.0      19.5
      4050     262.0      17.8     185.2    5.2083      15.0      18.0
      4050     262.0      15.2     178.5    5.3385      13.0      24.0
      4050     262.0      16.2     169.0    5.4688      16.0      19.5
      4050     262.0      16.6     169.3    5.5990      16.0      22.5
      4050     262.0      15.8     172.0    5.7292      12.0      18.0
      4050     265.0       8.1      88.3    2.6042      15.0      16.5
      4050     265.0       7.4      84.5    2.7344      14.0      19.5
      4050     265.0      10.8     109.2    2.8646      15.0      15.0
      4050     265.0       9.7     101.9    2.9948      12.0      19.5
      4050     265.0       9.3     108.0    3.1250      17.0      16.5
      4050     265.0       7.4     111.0    3.2552      13.0      19.5
