2012  168  31958974        -2.74         0.51        -0.34        290.5          3.7         37.6
2012  168  32047271        -2.70         0.63        -0.11        283.7          3.7         38.6
2012  168  32139351        -2.79         0.70        -0.00        293.7          3.5         31.2
2012  168  32243634        -2.76         0.85        -0.22        284.2          3.8         39.5
2012  168  32350880        -2.78         0.85         0.37        284.3          3.8         38.5
2012  168  32429900        -2.53         1.32        -0.00        286.0          5.4         48.6
2012  168  32546533        -2.53         1.89        -0.33        299.9          3.8         34.7
2012  168  32655453        -2.44         6.67         1.11        376.9          9.6         46.1
2012  168  32735902        -2.34         7.31         1.50        380.4          9.4         42.2
2012  168  32840222        -2.10         6.80         1.56        390.9          9.8         48.5
2012  168  32932265        -1.46         6.04         2.84        389.0         11.4         49.3
2012  168  33032124        -1.17         9.06        -0.32        401.7         10.7         42.2
2012  168  33130300        -0.64        10.65        -0.00        407.8          9.2         34.2
2012  168  33227667        -0.87        10.68         0.19        401.5         10.4         35.1
2012  168  33325847        -1.01        11.24        -0.38        407.2          9.5         34.9
2012  168  33424851        -1.29        10.88        -1.35        407.8          9.9         36.2
2012  168  33520682        -0.94        10.49         1.19        401.4         10.6         37.8
2012  168  33621210        -1.54         9.51         1.78        394.6         13.3         47.9
2012  168  33721644        -0.89        10.43         0.88        396.5         10.2         34.9
2012  168  33817433        -1.32         9.38         3.12        397.2         10.9         39.4
2012  168  33912550        -1.38         9.31         2.65        401.0          9.7         48.5
2012  168  34017726        -1.76         9.97        -1.24        396.7          9.7         34.0
2012  168  34109773        -2.16         9.68        -3.80        399.5          8.9         34.5
2012  168  34215621        -1.24         9.91        -3.45        405.7         10.6         34.2
2012  168  34307667        -1.00         9.75        -3.71        402.8          9.8         38.6
2012  168  34405847        -1.63         9.25        -4.34        399.0         10.2         38.1
2012  168  34504847        -1.18         8.47        -4.11        400.4         11.1         39.6
2012  168  34606132        -0.33         6.44        -6.22        412.2         11.6         39.7
2012  168  34705851         1.01         1.00        -8.39        410.1         12.2         43.3
2012  168  34802496         0.34         1.93        -9.39        405.5         11.7         35.1
2012  168  34896078         0.78         2.13        -9.27        404.1         11.3         33.2
2012  168  34995792         0.59         2.46        -9.38        406.2         11.8         34.3
2012  168  35090902         0.09         6.20        -7.83        402.6          9.6         35.5
2012  168  35189085         0.30         5.87        -8.80        404.3          9.0         35.2
2012  168  35287265         0.89         7.37        -7.58        407.5         10.3         31.4
2012  168  35383917         0.72         8.45        -5.76        403.2         12.3         38.0
2012  168  35484312        -0.70         9.90        -2.59        404.4         11.5         37.5
2012  168  35580105        -0.62        10.49         0.03        398.3         10.1         38.2
2012  168  35683027        -0.21        10.86        -0.03        405.7          9.1         36.5
2012  168  35780347        -0.54         9.83        -1.43        403.8         14.2         57.3
2012  168  35876320        -0.82        10.34        -1.16        404.8          9.0         34.0
2012  168  35969796        -2.49         9.89         0.45        391.7          8.5         27.5
2012  168  36071011        -2.91         9.63         0.92        394.8          9.3         32.0
2012  168  36173937        -0.38        10.25         0.15        406.7         10.7         38.4
2012  168  36265976         0.76         9.66        -1.43        409.1          9.3         30.4
2012  168  36367089         1.25         9.00         0.36        416.6         10.8         33.5
2012  168  36456066         0.68         8.67         3.34        413.3         10.5         38.2
2012  168  36552890         0.66         7.60         4.97        408.1         11.8         40.3
2012  168  36663167         1.86         9.94         0.65        415.9          9.7         35.7
2012  168  36753820         0.91         9.47         1.02        408.5          8.9         39.1
2012  168  36855066         0.95        10.27         1.34        404.2          8.6         38.1
2012  168  36954820         1.71         9.47         2.37        410.9          9.8         36.0
2012  168  37051429         1.18         8.89         1.46        408.2          9.7         35.7
2012  168  37149613         1.51         9.46         1.75        410.3          9.1         35.8
2012  168  37247828         0.47         9.66        -0.01        407.3          8.7         34.6
2012  168  37344445        -1.07         8.52        -4.09        405.2          9.1         41.9
2012  168  37447226        -0.50         8.60        -3.04        402.1         10.4         37.0
2012  168  37536097        -3.98         6.10        -4.86        390.5          9.1         48.9
2012  168  37640523        -2.64         8.09        -3.29        391.8         11.1         51.4
2012  168  37736351        -2.04         9.02        -1.73        397.9          9.9         48.9
2012  168  37830785        -3.21         8.50         2.45        386.7         10.0         51.5
2012  168  37935785        -2.23        10.14         0.16        396.3          9.2         41.3
2012  168  38030898        -0.79         9.71         2.16        397.2          9.4         41.4
2012  168  38126011        -1.32         9.69         0.44        396.3          9.5         42.4
2012  168  38227261        -1.63         9.77         1.73        394.4          9.1         43.8
2012  168  38321656        -1.78         8.82         2.78        398.1          9.1         43.4
2012  168  38422089        -1.01        10.05         2.96        397.2          7.8         38.5
2012  168  38520269        -0.59        11.39         2.92        404.1          6.9         33.7
2012  168  38622339        -0.37        11.15         2.70        401.3          6.7         37.8
2012  168  38722773         0.52        10.75         2.72        402.0          7.0         36.3
2012  168  38816355         0.11        10.67         2.90        399.0          7.5         38.4
2012  168  38916066         0.05        10.46         2.77        402.1          7.3         38.0
2012  168  39012714        -0.15         9.70         2.40        400.9          8.4         41.2
2012  168  39110898        -1.11         9.80         2.04        395.7          8.5         44.3
2012  168  39209082        -1.02         9.83         2.07        398.1          8.0         41.0
2012  168  39307261        -1.65         8.96         1.13        407.2          8.5         48.2
2012  168  39404585        -3.33         9.27        -0.83        391.6          8.5         43.0
2012  168  39509761        -2.34        10.10         0.32        394.1          7.1         33.1
2012  168  39606410        -1.28        10.67         1.89        393.2          8.2         37.9
2012  168  39703058        -1.19        10.82         0.36        401.3          6.9         31.3
2012  168  39796707        -1.83        10.56         0.40        388.2          7.7         28.3
2012  168  39910121        -1.83        10.38         1.52        390.9         15.2         58.3
