Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 10:03:50, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4000     287.0       7.3      75.8    1.3021      10.0      18.0
      4000     287.0       8.8     119.7    2.7344      12.0      15.0
      4000     287.0       7.8     112.0    2.8646      15.0      16.5
      4000     290.0       6.2     216.6   -2.9948      15.0      13.5
      4000     290.0       7.9     222.2   -2.8646      12.0      15.0
      4000     290.0       6.3     231.8   -2.7344      19.0      12.0
      4000     290.0       6.5     212.4   -2.3437      17.0      16.5
      4000     290.0       6.9     185.6   -2.2135       9.0      16.5
      4000     290.0       6.1     203.2   -2.0833      12.0      19.5
      4000     290.0       4.6     193.9   -1.9531      14.0      21.0
      4000     290.0       5.6     164.6   -1.8229      12.0      18.0
      4000     290.0       5.8     173.7   -1.6927      13.0      16.5
      4000     290.0       4.6     180.5   -1.5625      13.0      19.5
      4000     290.0       4.4     152.2   -1.4323      13.0      18.0
      4000     290.0      13.8     103.3   -0.9115      20.0      12.0
      4000     290.0      11.3     103.3   -0.7812      18.0      16.5
      4000     290.0      15.5     106.6   -0.5208      11.0      16.5
      4000     290.0      11.7     107.5   -0.3906      10.0      22.5
      4000     290.0      10.9     107.2   -0.2604      10.0      22.5
      4000     290.0      13.5     101.4   -0.1302       9.0      13.5
      4000     290.0      12.9      97.3    0.5208      15.0      18.0
      4000     290.0      13.0      98.0    0.6510      16.0      22.5
      4000     290.0      13.3     100.0    0.7813      15.0      22.5
      4000     290.0      14.2     104.0    0.9115      13.0      19.5
      4000     290.0      16.4      98.5    1.0417      12.0      15.0
      4000     290.0      15.4      92.0    1.1719      13.0      15.0
      4000     290.0      14.1      94.6    1.3021       8.0      13.5
      4000     290.0      19.2      91.8    1.4323       4.0      13.5
      4000     292.0      13.7     102.6    0.5208      13.0      12.0
      4050     282.0      11.8     264.3   -2.9948      14.0      15.0
      4050     282.0      10.8     258.9   -2.8646      13.0      18.0
      4050     282.0       9.5     251.5   -2.6042      10.0      18.0
      4050     282.0       9.4     257.2   -2.4740      14.0      21.0
      4050     282.0       8.7     259.3   -2.3437      14.0      19.5
      4050     282.0       8.1     225.7   -2.2135      11.0      15.0
      4050     282.0       9.8     242.7   -2.0833      15.0      13.5
      4050     282.0      11.0     265.7   -1.9531      19.0      15.0
      4050     282.0       7.4     273.6   -1.8229      15.0      21.0
      4050     282.0       3.8     314.2   -1.6927      16.0      18.0
      4050     282.0       4.2     194.9   -1.4323      17.0      13.5
      4050     282.0      10.7     311.3   -1.3021       8.0      13.5
      4050     282.0       5.5     294.7   -1.1719      15.0      19.5
      4050     282.0      13.4     243.8   -1.0417       2.0      13.5
      4050     282.0       5.5     279.6   -0.9115      13.0      22.5
      4050     282.0       8.0     296.7   -0.7812      22.0      18.0
      4050     282.0       0.8     202.0   -0.6510       8.0      18.0
      4050     282.0       3.2       8.0   -0.5208      12.0      24.0
      4050     282.0       4.9      14.3   -0.3906      15.0      19.5
      4050     282.0       3.0     323.0   -0.2604      10.0      19.5
      4050     282.0       3.6     -11.1   -0.1302      12.0      22.5
      4050     282.0       7.4      49.5    0.1302      12.0      15.0
      4050     282.0       3.2      57.0    0.2604      14.0      15.0
      4050     282.0       4.3      74.4    0.3906      15.0      16.5
      4050     282.0       6.3      35.2    0.5208      15.0      16.5
      4050     285.0       6.7     153.8   -4.1667      14.0      22.5
      4050     285.0       7.9     158.3   -4.0365      16.0      22.5
      4050     285.0       6.8     143.0   -3.6458      12.0      25.5
      4050     285.0       6.3     158.7   -3.5156      13.0      27.0
      4050     285.0       8.0     151.7   -3.3854      15.0      22.5
      4050     285.0       6.1     151.8   -2.9948      13.0      28.5
      4050     285.0       6.9     152.4   -2.8646      13.0      31.5
      4050     285.0       9.4     137.5   -2.7344      13.0      31.5
      4050     285.0       9.5     138.9   -2.6042      13.0      28.5
      4050     285.0       6.7     164.9   -2.4740      15.0      21.0
      4050     285.0       7.2     154.1   -2.3437      14.0      22.5
      4050     285.0      19.8     125.6   -2.2135      11.0      21.0
      4050     285.0      15.9     129.8   -2.0833      15.0      27.0
      4050     285.0       8.0     149.1   -1.9531      14.0      31.5
      4050     285.0       6.1     153.5   -1.8229      14.0      33.0
      4050     285.0       7.9     144.9   -1.6927      13.0      34.5
      4050     285.0       4.6     163.9   -1.5625      14.0      36.0
      4050     285.0       3.5     148.0   -1.4323      13.0      36.0
      4050     285.0       6.6     157.0   -1.3021      11.0      30.0
      4050     285.0       4.9     194.3   -1.1719      15.0      28.5
      4050     285.0       5.5     207.4   -1.0417      16.0      28.5
      4050     285.0       8.1     207.5   -0.9115      15.0      25.5
      4050     285.0       4.1      64.4   -0.7812      10.0      25.5
      4050     285.0       7.2     113.0   -0.6510      13.0      31.5
      4050     285.0       6.0      90.4   -0.5208      14.0      33.0
      4050     285.0       4.8      73.6   -0.3906      15.0      27.0
      4050     285.0       2.4      71.4   -0.2604      12.0      33.0
      4050     285.0       5.0      58.6   -0.1302      12.0      31.5
      4050     285.0       5.5     137.4    0.2604      15.0      28.5
      4050     285.0       6.4     140.1    0.3906      13.0      27.0
      4050     285.0      13.8      43.2    0.5208       9.0      24.0
      4050     285.0      11.7      84.6    0.6510      14.0      30.0
      4050     285.0       9.5      31.5    0.9115       9.0      24.0
      4050     285.0       9.5      74.8    1.0417      13.0      28.5
      4050     287.0       7.9     147.5   -4.4271      14.0      24.0
      4050     287.0       7.2     152.6   -4.2969      10.0      24.0
      4050     287.0       7.8     152.9   -4.1667      10.0      27.0
      4050     287.0       8.0     153.0   -4.0365      13.0      28.5
      4050     287.0       8.2     142.7   -3.9063      14.0      28.5
      4050     287.0       8.4     137.8   -3.7760      14.0      28.5
      4050     287.0       8.2     143.9   -3.6458      13.0      31.5
      4050     287.0       7.4     152.7   -3.5156      14.0      30.0
      4050     287.0       7.4     142.6   -3.3854      13.0      27.0
      4050     287.0       8.2     121.2   -3.2552       9.0      25.5
      4050     287.0      10.2     144.5   -2.9948      14.0      30.0
      4050     287.0       7.9     147.5   -2.8646      14.0      36.0
      4050     287.0       7.4     144.0   -2.7344      13.0      37.5
      4050     287.0       7.4     144.0   -2.6042      12.0      36.0
      4050     287.0       7.1     141.9   -2.4740      14.0      31.5
      4050     287.0       8.5     145.7   -2.3437      14.0      25.5
      4050     287.0      10.7     135.8   -2.2135      12.0      33.0
      4050     287.0      11.6     132.5   -2.0833      13.0      34.5
      4050     287.0       9.6     135.4   -1.9531      14.0      36.0
      4050     287.0       8.3     140.2   -1.8229      14.0      39.0
      4050     287.0       9.4     138.6   -1.6927      13.0      39.0
      4050     287.0       8.1     141.1   -1.5625      13.0      37.5
      4050     287.0       6.9     141.5   -1.4323      12.0      37.5
      4050     287.0       8.2     143.9   -1.3021      12.0      31.5
      4050     287.0      12.5     150.2   -1.1719      14.0      28.5
      4050     287.0       5.2     150.9   -1.0417      13.0      33.0
      4050     287.0       4.6     173.3   -0.9115      12.0      31.5
      4050     287.0       3.0     143.0   -0.7812      14.0      31.5
      4050     287.0       4.5     130.4   -0.6510      12.0      34.5
      4050     287.0      10.8     151.1   -0.5208      12.0      27.0
      4050     287.0       2.8     145.7   -0.3906      11.0      31.5
      4050     287.0       2.5     109.0   -0.2604      12.0      36.0
      4050     287.0       0.6     228.6   -0.1302       9.0      30.0
      4050     287.0       5.5     124.4    0.2604      13.0      31.5
      4050     287.0       6.9     150.8    0.3906      13.0      27.0
      4050     287.0      12.5      73.0    0.5208      14.0      27.0
      4050     287.0       9.7      83.7    0.6510      13.0      31.5
      4050     287.0      10.4      71.1    0.9115      11.0      28.5
      4050     287.0      10.2      79.5    1.0417      12.0      30.0
      4050     290.0       6.2     145.0   -2.7344      18.0      13.5
      4050     290.0       8.2     138.6   -2.6042      15.0      15.0
      4050     290.0       5.3     144.9   -2.4740      16.0      18.0
      4050     290.0       6.5     227.0   -2.3437      24.0      12.0
      4050     290.0       7.2      89.6   -1.0417      10.0      13.5
      4050     290.0       2.8     120.1   -0.9115       3.0      12.0
      4050     290.0       2.1     299.1   -0.6510       5.0      12.0
      4050     290.0      11.8     115.8   -0.3906      13.0      19.5
      4050     290.0       9.3     112.8   -0.2604      14.0      25.5
      4050     290.0       8.6     113.7   -0.1302      16.0      22.5
      4050     290.0      11.9      87.1    0.1302      13.0      19.5
      4050     290.0      10.8     101.5    0.2604      13.0      22.5
      4050     290.0      11.7     108.8    0.3906      14.0      24.0
      4050     290.0      11.0     109.3    0.5208      14.0      22.5
      4050     290.0      13.1     117.2    0.6510      22.0      12.0
      4050     290.0      20.4      83.1    0.7813      17.0      13.5
      4050     290.0      14.7      94.9    0.9115      13.0      19.5
      4050     290.0      14.5      94.6    1.0417      11.0      18.0
      4050     290.0      14.4      88.3    1.1719       6.0      13.5
      4050     290.0      14.8      96.5    1.3021       8.0      15.0
      4050     290.0      15.6      86.5    1.4323      10.0      15.0
      4050     290.0      17.7      90.0    1.5625      11.0      12.0
      4050     292.0      12.4      90.9    0.9115      12.0      13.5
      4100     280.0       7.0     251.5   -2.4740       5.0      12.0
      4100     280.0       7.0     236.3   -2.3437      11.0      12.0
      4100     282.0      10.9     238.2   -3.6458      15.0      15.0
      4100     282.0      11.4     240.5   -3.5156      11.0      13.5
      4100     282.0       9.3     251.6   -3.2552      11.0      15.0
      4100     282.0      13.0     249.5   -3.1250       6.0      12.0
      4100     282.0      12.2     247.9   -2.9948      13.0      18.0
      4100     282.0      11.7     247.0   -2.8646      16.0      18.0
      4100     282.0      12.1     241.7   -2.7344      20.0      13.5
      4100     282.0      10.2     243.9   -2.6042      14.0      16.5
      4100     282.0       8.7     248.2   -2.4740      18.0      16.5
      4100     282.0       5.5     258.7   -2.3437      24.0      12.0
      4100     282.0       7.6     251.2   -2.0833      11.0      18.0
      4100     282.0       7.1     262.1   -1.9531      12.0      19.5
      4100     282.0       6.1     268.2   -1.6927      13.0      18.0
      4100     282.0       4.3     317.0   -1.5625       8.0      12.0
      4100     282.0       6.1     282.1   -1.4323      13.0      22.5
      4100     282.0       5.5     279.6   -1.3021      12.0      24.0
      4100     282.0       5.8     284.2   -1.1719       8.0      16.5
      4100     282.0       7.2     286.8   -0.9115      11.0      13.5
      4100     282.0       4.2     249.5   -0.7812      10.0      13.5
      4100     282.0       6.9     281.1   -0.6510      15.0      12.0
      4100     282.0       4.0      10.7   -0.5208      11.0      16.5
      4100     282.0       4.4     332.2   -0.3906      14.0      19.5
      4100     282.0       9.7      11.9   -0.1302      10.0      12.0
      4100     282.0       5.2       9.0    0.1302      16.0      15.0
      4100     282.0       3.2      43.4    0.2604      18.0      13.5
      4100     285.0      10.6     125.5   -4.5573      12.0      12.0
      4100     285.0      10.5     147.9   -4.4271      12.0      12.0
      4100     285.0       6.1     102.1   -4.0365      11.0      13.5
      4100     285.0       7.0     138.6   -3.9063      12.0      18.0
      4100     285.0       5.2     175.4   -3.7760      17.0      15.0
      4100     285.0       3.8     117.9   -3.6458      16.0      13.5
      4100     285.0       4.2     122.6   -3.5156      12.0      18.0
      4100     285.0       6.6     139.1   -3.3854      14.0      21.0
      4100     285.0       8.7     150.9   -3.2552      11.0      19.5
      4100     285.0       5.8     140.3   -3.1250      10.0      16.5
      4100     285.0       6.1     157.0   -2.9948      11.0      19.5
      4100     285.0       6.4     140.1   -2.8646      10.0      24.0
      4100     285.0       6.8     146.0   -2.7344      11.0      25.5
      4100     285.0       6.8     143.0   -2.6042      12.0      25.5
      4100     285.0       7.1     129.1   -2.4740      12.0      21.0
      4100     285.0       4.7     190.7   -2.3437      15.0      12.0
      4100     285.0       4.5     195.3   -2.2135      12.0      24.0
      4100     285.0       4.5     186.8   -2.0833      13.0      28.5
      4100     285.0       6.1     157.0   -1.9531      13.0      27.0
      4100     285.0       9.3     159.3   -1.8229      11.0      22.5
      4100     285.0       4.8     139.3   -1.6927      12.0      24.0
      4100     285.0       7.7     126.8   -1.5625      11.0      24.0
      4100     285.0       7.7     282.2   -1.4323       4.0      27.0
      4100     285.0       7.3     290.0   -1.3021      11.0      28.5
      4100     285.0       1.9     173.7   -1.1719      10.0      28.5
      4100     285.0      25.7     139.8   -1.0417      19.0      22.5
      4100     285.0      18.5     301.1   -0.9115      10.0      24.0
      4100     285.0       3.0     153.4   -0.7812       9.0      33.0
      4100     285.0       2.3     233.0   -0.6510       9.0      33.0
      4100     285.0       5.9     307.3   -0.5208      12.0      33.0
      4100     285.0       4.2     321.8   -0.3906      13.0      33.0
      4100     285.0       5.4     271.0   -0.2604       9.0      27.0
      4100     285.0       5.0     -18.8   -0.1302      13.0      30.0
      4100     285.0       5.6      23.3    0.1302      13.0      30.0
      4100     285.0       5.6      59.4    0.2604      12.0      24.0
      4100     285.0       8.2      51.4    0.3906      13.0      27.0
      4100     285.0       8.3      33.0    0.5208      13.0      31.5
      4100     285.0       7.3      33.3    0.6510      14.0      27.0
      4100     285.0      10.7      14.3    0.7813       5.0      21.0
      4100     285.0       8.9      27.1    0.9115      11.0      27.0
      4100     285.0      10.6      53.9    1.0417      16.0      22.5
      4100     285.0       7.4      35.3    1.1719      11.0      19.5
      4100     285.0       7.4      48.1    1.3021      14.0      22.5
      4100     285.0      11.3      63.3    1.5625      15.0      13.5
      4100     285.0       8.0      45.2    1.6927      13.0      18.0
      4100     285.0       7.8      61.6    1.8229       6.0      13.5
      4100     287.0       8.2     142.7   -4.4271      12.0      27.0
      4100     287.0       7.6     152.8   -4.2969      11.0      27.0
      4100     287.0       7.2     159.9   -4.1667      11.0      28.5
      4100     287.0       8.0     149.1   -4.0365      12.0      30.0
      4100     287.0       8.3     144.2   -3.9063      13.0      31.5
      4100     287.0       8.1     145.2   -3.7760      13.0      31.5
      4100     287.0       7.2     154.1   -3.6458      12.0      34.5
      4100     287.0       6.9     161.6   -3.5156      12.0      33.0
      4100     287.0       8.0     149.1   -3.3854      12.0      33.0
      4100     287.0       9.1     135.6   -3.2552      11.0      33.0
      4100     287.0      10.2     137.9   -3.1250      12.0      28.5
      4100     287.0       6.3     155.3   -2.9948      12.0      34.5
      4100     287.0       7.3     146.8   -2.8646      13.0      37.5
      4100     287.0       7.5     145.7   -2.7344      12.0      39.0
      4100     287.0       6.4     147.0   -2.6042      12.0      36.0
      4100     287.0       9.4     142.1   -2.3437      10.0      27.0
      4100     287.0       7.3     149.7   -2.2135      13.0      36.0
      4100     287.0       6.9     147.8   -2.0833      13.0      37.5
      4100     287.0       6.9     147.8   -1.9531      12.0      36.0
      4100     287.0       6.3     155.3   -1.8229      12.0      37.5
      4100     287.0       6.7     152.2   -1.6927      12.0      39.0
      4100     287.0       7.0     144.8   -1.5625      12.0      37.5
      4100     287.0       6.4     140.1   -1.4323      12.0      37.5
      4100     287.0       6.7     149.1   -1.3021      12.0      34.5
      4100     287.0       9.5     140.0   -1.1719      13.0      36.0
      4100     287.0      12.6     140.7   -1.0417      14.0      33.0
      4100     287.0       4.0     170.4   -0.9115       9.0      33.0
      4100     287.0       4.1     149.2   -0.7812      11.0      36.0
      4100     287.0       3.0     167.6   -0.6510      10.0      34.5
      4100     287.0       6.6     273.6   -0.5208       6.0      30.0
      4100     287.0       3.9     272.4   -0.3906       8.0      28.5
      4100     287.0       2.4     279.5   -0.2604       8.0      31.5
      4100     287.0       3.6     315.8   -0.1302       9.0      31.5
      4100     287.0       6.9      90.8    0.1302      11.0      28.5
      4100     287.0       8.8      93.0    0.2604      12.0      30.0
      4100     287.0       6.4      77.0    0.3906      11.0      31.5
      4100     287.0       8.7      62.1    0.5208      12.0      30.0
      4100     287.0      14.2      81.4    0.6510      11.0      28.5
      4100     290.0       6.8     171.0   -4.1667      12.0      19.5
      4100     290.0       7.2     154.1   -4.0365      13.0      21.0
      4100     290.0       8.2     142.7   -3.9063      12.0      22.5
      4100     290.0       7.9     140.7   -3.7760      12.0      21.0
      4100     290.0       6.1     160.5   -3.6458      12.0      25.5
      4100     290.0       6.2     165.6   -3.5156      13.0      24.0
      4100     290.0       7.5     148.5   -3.3854      13.0      25.5
      4100     290.0       6.2     179.8   -3.1250      13.0      22.5
      4100     290.0       5.2     175.4   -2.9948      11.0      25.5
      4100     290.0       7.3     149.7   -2.8646      11.0      28.5
      4100     290.0       7.8     144.6   -2.7344      12.0      28.5
      4100     290.0       8.1     145.2   -2.6042      12.0      21.0
      4100     290.0       9.0     142.7   -2.3437      13.0      19.5
      4100     290.0       6.3     152.0   -2.2135      13.0      27.0
      4100     290.0       6.1     160.5   -2.0833      12.0      27.0
      4100     290.0       5.6     162.7   -1.9531      13.0      25.5
      4100     290.0       5.1     167.5   -1.8229      12.0      25.5
      4100     290.0       5.6     162.7   -1.6927      13.0      27.0
      4100     290.0       6.6     157.0   -1.5625      13.0      24.0
      4100     290.0       7.8     139.0   -1.4323      12.0      24.0
      4100     290.0       7.7     147.3   -1.3021      12.0      27.0
      4100     290.0       8.7     145.9   -1.1719      13.0      25.5
      4100     290.0       9.2     146.6   -1.0417      12.0      22.5
      4100     290.0       6.0     117.0   -0.1302      12.0      27.0
      4100     290.0      10.7     112.0    0.1302      13.0      27.0
      4100     290.0      10.3     104.7    0.2604      13.0      27.0
      4100     290.0       9.1     100.4    0.3906      12.0      25.5
      4100     290.0      11.8      99.2    0.5208      11.0      25.5
      4100     290.0      12.5     100.5    0.6510      13.0      22.5
      4100     290.0       9.7      84.8    1.0417      13.0      22.5
      4100     290.0      13.3      82.4    1.1719      14.0      18.0
      4100     292.0       9.4     112.0   -0.5208      15.0      13.5
      4100     292.0      10.5     110.6   -0.3906      11.0      13.5
      4100     292.0      14.1     129.4   -0.1302      18.0      13.5
      4100     292.0      13.4     116.5    0.1302      16.0      18.0
      4100     292.0      13.9     119.1    0.2604      15.0      16.5
      4100     292.0      13.2     118.9    0.3906      14.0      16.5
      4100     292.0      12.4     108.4    0.5208      16.0      18.0
      4100     292.0       9.7     105.8    0.6510      15.0      15.0
      4100     292.0      12.4      75.6    1.1719      15.0      12.0
      4100     292.0      13.2      84.2    1.3021      13.0      12.0
      4150     285.0       2.5     289.0   -2.3437      21.0      12.0
      4150     285.0       4.2     292.0   -2.2135       9.0      15.0
      4150     285.0       6.8     276.4   -1.6927      11.0      12.0
      4150     285.0       5.5     279.6   -1.5625      14.0      13.5
      4150     285.0       3.0     243.4   -1.4323      13.0      15.0
      4150     285.0       5.4     271.0   -1.3021      10.0      13.5
      4150     285.0       8.7     285.1   -1.0417       9.0      16.5
      4150     285.0       5.9     290.7   -0.9115       8.0      19.5
      4150     285.0       2.3      -9.0   -0.7812       9.0      16.5
      4150     285.0       3.1      17.2   -0.6510       9.0      18.0
      4150     285.0       2.7      10.7   -0.5208       9.0      19.5
      4150     285.0       4.3      41.5   -0.3906      14.0      15.0
      4150     285.0       5.0       0.8    0.2604      11.0      18.0
      4150     285.0       5.3      13.5    0.3906      15.0      18.0
      4150     287.0      12.4     137.0   -4.0365       8.0      12.0
      4150     287.0       7.8     170.7   -3.9063       3.0      15.0
      4150     287.0       5.3     181.8   -3.7760       7.0      18.0
      4150     287.0       5.9     157.0   -3.6458       9.0      19.5
      4150     287.0       6.5     152.1   -3.5156      12.0      19.5
      4150     287.0       5.9     157.0   -3.3854      14.0      22.5
      4150     287.0       6.5     160.3   -3.2552      13.0      24.0
      4150     287.0       6.0     165.9   -3.1250      13.0      24.0
      4150     287.0       5.4     173.0   -2.9948      13.0      21.0
      4150     287.0       6.0     144.7   -2.8646      15.0      22.5
      4150     287.0       8.5     139.4   -2.7344      13.0      22.5
      4150     287.0       9.2     137.1   -2.6042      13.0      21.0
      4150     287.0      10.2     134.6   -2.4740      12.0      15.0
      4150     287.0       9.5     136.5   -2.3437      13.0      21.0
      4150     287.0       6.2     139.7   -2.2135      14.0      22.5
      4150     287.0       6.7     129.0   -2.0833      17.0      21.0
      4150     287.0       9.4     119.2   -1.9531      17.0      16.5
      4150     287.0       2.6     126.8   -1.6927      12.0      18.0
      4150     287.0       9.8     310.0   -1.5625      10.0      13.5
      4150     287.0       5.6     116.0   -1.4323      13.0      16.5
      4150     287.0      10.7     118.3   -1.3021       7.0      13.5
      4150     287.0       1.6      40.4   -1.1719      15.0      15.0
      4150     287.0       8.0     107.3   -1.0417      11.0      15.0
      4150     287.0       3.7      -5.5   -0.9115      12.0      12.0
      4150     287.0       3.1     112.0   -0.7812      10.0      22.5
      4150     287.0       4.0      94.8   -0.6510      14.0      22.5
      4150     287.0       3.2     102.5   -0.5208      14.0      22.5
      4150     287.0       9.1     123.6   -0.3906      17.0      15.0
      4150     287.0       5.5      86.7   -0.1302      14.0      21.0
      4150     287.0       4.4      67.0    0.1302      13.0      16.5
      4150     287.0       7.0      31.6    0.2604      13.0      22.5
      4150     287.0       6.9      18.8    0.3906      13.0      24.0
      4150     287.0       9.3      12.3    0.5208       9.0      16.5
      4150     287.0       9.6      62.6    0.9115      14.0      19.5
      4150     287.0       8.7      83.1    1.0417       8.0      15.0
      4150     287.0      10.6     103.5    1.1719       8.0      15.0
      4150     287.0       6.0      45.2    1.3021       5.0      15.0
      4150     287.0       5.0      25.0    1.4323       8.0      13.5
      4150     290.0       8.2     163.5   -4.0365       7.0      12.0
      4150     290.0       9.3     192.3   -3.9063      12.0      12.0
      4150     290.0       6.9     198.8   -3.7760      12.0      15.0
      4150     290.0       6.5     161.9   -3.6458      11.0      18.0
      4150     290.0       7.4     152.7   -3.5156      11.0      21.0
      4150     290.0       6.8     155.5   -3.3854      12.0      22.5
      4150     290.0       6.5     160.3   -3.2552      11.0      24.0
      4150     290.0       5.5     172.4   -3.1250      12.0      24.0
      4150     290.0       4.1     211.2   -2.9948      15.0      16.5
      4150     290.0       4.1     183.6   -2.8646      27.0      13.5
      4150     290.0      10.1     150.7   -2.7344      16.0      18.0
      4150     290.0       8.7     150.9   -2.6042      13.0      22.5
      4150     290.0       8.1     157.0   -2.4740      15.0      21.0
      4150     290.0      10.2     145.5   -2.3437      15.0      19.5
      4150     290.0      10.7     135.8   -2.2135      11.0      16.5
      4150     290.0       8.6     119.9   -2.0833       9.0      15.0
      4150     290.0       8.1     117.5   -1.9531      10.0      15.0
      4150     290.0       5.4     151.1   -1.6927       7.0      18.0
      4150     290.0       3.8     200.0   -1.5625       7.0      12.0
      4150     290.0       3.8     286.1   -1.1719       7.0      15.0
      4150     290.0       3.8     128.0   -1.0417      10.0      15.0
      4150     290.0       4.3      57.1   -0.1302      12.0      15.0
      4150     290.0       8.1      88.3    0.1302      15.0      16.5
      4150     290.0       9.1      88.4    0.9115      14.0      15.0
      4150     290.0       6.8      92.9    1.0417      11.0      16.5
      4150     290.0       6.7     100.7    1.1719       7.0      15.0
      4150     290.0       1.6      46.5    1.3021       6.0      13.5
      4200     285.0       5.4     264.8   -1.5625      12.0      15.0
      4200     285.0       6.8     272.9   -1.4323      13.0      13.5
      4200     285.0       6.7     299.8   -1.3021      14.0      15.0
      4200     285.0       5.8     306.4   -1.1719      11.0      18.0
      4200     285.0       5.3     300.5   -1.0417       7.0      16.5
      4200     287.0       4.7     147.9   -1.6927      13.0      21.0
      4200     287.0       2.4     134.4   -1.5625      10.0      21.0
      4200     287.0       3.5     334.0   -0.7812       7.0      19.5
      4200     287.0       4.5     102.0   -0.6510      12.0      22.5
      4200     287.0      11.0     103.1    0.6510      17.0      19.5
      4200     287.0       5.9      67.0    0.7813      17.0      19.5
      4200     287.0       6.2      30.5    0.9115      10.0      19.5
      4200     290.0       5.5     143.4   -2.8646      11.0      27.0
      4200     290.0      10.2     130.0   -2.0833      14.0      25.5
      4200     290.0       5.8     122.3   -1.3021      11.0      28.5
      4200     290.0       1.0      22.0   -1.1719      12.0      25.5
      4200     290.0       5.1      92.6   -0.6510      12.0      24.0
      4200     290.0       4.2     101.4   -0.5208      12.0      24.0
      4200     290.0       5.1      79.5    0.6510      11.0      24.0
      4200     292.0       5.7     171.9   -2.8646      11.0      15.0
      4200     292.0       5.5     170.6   -2.7344      14.0      12.0
      4200     292.0       6.3     136.5   -1.6927       7.0      12.0
      4200     292.0       5.5     131.3   -1.5625      10.0      13.5
      4200     292.0       2.9     122.3   -1.3021       9.0      16.5
      4200     292.0       2.3      81.0   -1.1719       4.0      15.0
      4200     292.0      10.7      97.1    0.5208      17.0      16.5
      4200     292.0      12.0      93.6    0.6510      12.0      16.5
      4200     292.0      14.8      93.9    0.7813      11.0      13.5
      4250     285.0       6.7     288.6   -1.4323      14.0      12.0
      4250     285.0       5.7     280.2   -1.3021      10.0      16.5
      4250     285.0       5.0     278.3   -1.1719      11.0      15.0
      4250     285.0       9.0     322.7   -0.9115       9.0      13.5
      4250     287.0       3.5      39.1    0.1302      13.0      22.5
      4250     287.0       3.4      17.6    0.2604      16.0      22.5
      4250     287.0       6.6      55.7    0.5208      11.0      22.5
      4250     287.0       8.0      53.6    0.6510      10.0      21.0
      4250     287.0       6.7      27.6    0.7813       8.0      22.5
      4250     287.0       7.3      26.1    0.9115      11.0      22.5
      4250     290.0       6.1     150.1   -2.8646      12.0      30.0
      4250     290.0       5.4     147.2   -2.7344      12.0      30.0
      4250     290.0       7.3     126.5   -2.2135      13.0      30.0
      4250     290.0       6.7     136.1   -2.0833      12.0      31.5
      4250     290.0       3.2     147.0   -1.5625      11.0      28.5
      4250     290.0       4.5     127.3   -1.3021      11.0      30.0
      4250     292.0       5.8     147.8   -2.8646      12.0      24.0
      4250     292.0       5.4     151.1   -2.7344      12.0      24.0
      4250     292.0       8.3     123.0   -2.2135      12.0      22.5
      4250     292.0       6.5     128.3   -2.0833      11.0      24.0
      4250     292.0       4.8     150.4   -1.6927      10.0      22.5
      4250     292.0       3.9     154.3   -1.5625      10.0      19.5
      4250     292.0      10.9     108.6   -1.0417      17.0      18.0
      4250     292.0      11.4     116.6   -0.9115      19.0      21.0
      4250     295.0      12.0     106.4    0.3906      12.0      15.0
      4250     295.0      12.2     100.2    0.7813      11.0      13.5
      4250     295.0      15.2      87.9    0.9115      13.0      13.5
      4000     280.0      11.7     265.4   -5.4687      15.0      15.0
      4000     280.0      10.3     268.0   -5.3385      15.0      16.5
      4000     280.0       6.8     269.4   -5.2083      15.0      15.0
      4000     280.0       4.8     282.5   -5.0781      12.0      12.0
      4000     282.0       8.2     269.5   -6.9010       5.0      12.0
      4000     282.0       6.7     254.9   -6.7708       7.0      15.0
      4000     282.0       7.4     242.7   -6.6406      12.0      18.0
      4000     282.0       6.3     255.4   -6.5104      11.0      21.0
      4000     282.0       6.1     247.0   -6.3802      11.0      25.5
      4000     282.0       6.3     226.5   -6.2500      13.0      24.0
      4000     282.0       6.2     283.5   -5.7292      13.0      27.0
      4000     282.0       5.7     303.8   -5.5990      15.0      31.5
      4000     282.0       6.8     311.1   -5.4687      15.0      30.0
      4000     282.0      10.7     277.1   -5.3385      25.0      15.0
      4000     282.0       2.1     273.6   -5.2083      14.0      24.0
      4000     282.0       2.7     294.7   -5.0781      15.0      27.0
      4000     282.0       4.0     323.6   -4.9479      14.0      18.0
      4000     282.0       8.3     287.5   -4.8177      16.0      19.5
      4000     282.0      12.7     272.1   -4.6875      12.0      19.5
      4000     282.0       9.6      -8.4   -4.5573      15.0      16.5
      4000     282.0       8.9     288.6   -4.4271      16.0      21.0
      4000     282.0       7.1     283.6   -4.2969      17.0      18.0
      4000     282.0       3.7     328.5   -4.1667      13.0      27.0
      4000     282.0       3.7     334.1   -4.0365      14.0      28.5
      4000     282.0       2.4      58.3   -3.9063      14.0      24.0
      4000     282.0       3.0     307.3   -3.7760      13.0      27.0
      4000     282.0       2.4     285.7   -3.6458      14.0      28.5
      4000     282.0       3.3     230.6   -3.5156      16.0      25.5
      4000     282.0       7.1     225.8   -3.3854      14.0      18.0
      4000     282.0       2.8     278.6   -3.2552      12.0      21.0
